e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.15668197,0.15668197,-0.15668197,-0.15668197,-2.8577141e-13,-2.8577141e-13,-2.8976821e-13,-2.8976821e-13,-0.15668197,-0.15668197,-2.057452e-08,-2.057452e-08,-3.6308017e-09,-3.6308017e-09,-2.057452e-08,-2.057452e-08,-3.6308017e-09,-3.6308017e-09,0,0,0.156682,0.156682,2.922107e-13,2.922107e-13,2.8444053e-09,2.8444053e-09,2.8444052e-09,2.8444052e-09,2.0339633e-15,2.0339633e-15,-2.057452e-08,-2.057452e-08,-3.630799e-09,-3.630799e-09,-2.0574519e-08,-2.0574519e-08,-3.6307971e-09,-3.6307971e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-2.4205316e-08,-2.4205316e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.15668199,0.15668199,3.6310888e-09,3.6310888e-09,0.15668199,0.15668199,3.6310892e-09,3.6310892e-09,0.156682,0.156682,2.9265479e-13,2.9265479e-13,0.15668197,0.15668197,0.15668197,0.15668197,-3.6307966e-09,-3.6307966e-09,1.7051758e-09,1.7051758e-09,1.3322676e-15,1.3322676e-15,1.8962703e-09,1.8962703e-09,-1.9109347e-10,-1.9109347e-10,0.156682,0.156682,2.9265479e-13,2.9265479e-13,2.5069119,2.5069119,4.6798121e-12,4.6798121e-12,1.253456,1.253456,2.3382407e-12,2.3382407e-12,0.15668197,0.15668197,2.4205602e-08,2.4205602e-08,0.031336394,0.031336394,5.5788707e-14,5.5788707e-14,-9.6665914e-14,-9.6665914e-14,8.357173e-14,8.357173e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-2.4205317e-08,-2.4205317e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668197,0.15668197,-0.15668197,-0.15668197,-2.8699265e-13,-2.8699265e-13,-2.9087843e-13,-2.9087843e-13,-0.15668197,-0.15668197,-1.9545794e-08,-1.9545794e-08,-3.4492618e-09,-3.4492618e-09,-1.9545794e-08,-1.9545794e-08,-3.4492618e-09,-3.4492618e-09,0,0,0.156682,0.156682,2.9332092e-13,2.9332092e-13,2.7021851e-09,2.7021851e-09,2.702185e-09,2.702185e-09,2.0339633e-15,2.0339633e-15,-1.9545794e-08,-1.9545794e-08,-3.4492591e-09,-3.4492591e-09,-1.9545793e-08,-1.9545793e-08,-3.4492572e-09,-3.4492572e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-2.2995051e-08,-2.2995051e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.15668199,0.15668199,3.44955e-09,3.44955e-09,0.15668199,0.15668199,3.4495504e-09,3.4495504e-09,0.156682,0.156682,2.9376501e-13,2.9376501e-13,0.15668197,0.15668197,0.15668197,0.15668197,-3.4492567e-09,-3.4492567e-09,1.6199171e-09,1.6199171e-09,1.3322676e-15,1.3322676e-15,1.8014568e-09,1.8014568e-09,-1.8153878e-10,-1.8153878e-10,0.156682,0.156682,2.9376501e-13,2.9376501e-13,2.5069119,2.5069119,4.6972426e-12,4.6972426e-12,1.253456,1.253456,2.3470115e-12,2.3470115e-12,0.15668197,0.15668197,2.2995338e-08,2.2995338e-08,0.031336395,0.031336395,5.6010752e-14,5.6010752e-14,-9.7309962e-14,-9.7309962e-14,8.4128537e-14,8.4128537e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-2.2995051e-08,-2.2995051e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668198,0.15668198,-0.15668198,-0.15668198,-2.8788083e-13,-2.8788083e-13,-2.9187763e-13,-2.9187763e-13,-0.15668198,-0.15668198,-1.8568505e-08,-1.8568505e-08,-3.276799e-09,-3.276799e-09,-1.8568505e-08,-1.8568505e-08,-3.276799e-09,-3.276799e-09,0,0,0.156682,0.156682,2.942091e-13,2.942091e-13,2.5670759e-09,2.5670759e-09,2.5670759e-09,2.5670759e-09,2.0339633e-15,2.0339633e-15,-1.8568504e-08,-1.8568504e-08,-3.2767963e-09,-3.2767963e-09,-1.8568504e-08,-1.8568504e-08,-3.2767943e-09,-3.2767943e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-2.1845298e-08,-2.1845298e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,3.2770882e-09,3.2770882e-09,0.156682,0.156682,3.2770886e-09,3.2770886e-09,0.156682,0.156682,2.9487524e-13,2.9487524e-13,0.15668198,0.15668198,0.15668198,0.15668198,-3.2767937e-09,-3.2767937e-09,1.5389212e-09,1.5389212e-09,1.3322676e-15,1.3322676e-15,1.7113839e-09,1.7113839e-09,-1.7246182e-10,-1.7246182e-10,0.156682,0.156682,2.9487524e-13,2.9487524e-13,2.506912,2.506912,4.7146731e-12,4.7146731e-12,1.253456,1.253456,2.3556712e-12,2.3556712e-12,0.15668198,0.15668198,2.1845586e-08,2.1845586e-08,0.031336395,0.031336395,5.6232796e-14,5.6232796e-14,-9.795407e-14,-9.795407e-14,8.4685395e-14,8.4685395e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-2.1845298e-08,-2.1845298e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668198,0.15668198,-0.15668198,-0.15668198,-2.8899105e-13,-2.8899105e-13,-2.9298786e-13,-2.9298786e-13,-0.15668198,-0.15668198,-1.7640079e-08,-1.7640079e-08,-3.1129593e-09,-3.1129593e-09,-1.7640079e-08,-1.7640079e-08,-3.1129593e-09,-3.1129593e-09,0,0,0.156682,0.156682,2.9531932e-13,2.9531932e-13,2.4387222e-09,2.4387222e-09,2.4387222e-09,2.4387222e-09,2.0339633e-15,2.0339633e-15,-1.7640079e-08,-1.7640079e-08,-3.1129566e-09,-3.1129566e-09,-1.7640078e-08,-1.7640078e-08,-3.1129546e-09,-3.1129546e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-2.0753033e-08,-2.0753033e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,3.1132494e-09,3.1132494e-09,0.156682,0.156682,3.1132499e-09,3.1132499e-09,0.156682,0.156682,2.9598546e-13,2.9598546e-13,0.15668198,0.15668198,0.15668198,0.15668198,-3.1129539e-09,-3.1129539e-09,1.4619752e-09,1.4619752e-09,1.3322676e-15,1.3322676e-15,1.6258148e-09,1.6258148e-09,-1.6383861e-10,-1.6383861e-10,0.156682,0.156682,2.9598546e-13,2.9598546e-13,2.506912,2.506912,4.7319926e-12,4.7319926e-12,1.253456,1.253456,2.364331e-12,2.364331e-12,0.15668198,0.15668198,2.0753322e-08,2.0753322e-08,0.031336396,0.031336396,5.6454841e-14,5.6454841e-14,-9.8598237e-14,-9.8598237e-14,8.5242304e-14,8.5242304e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-2.0753034e-08,-2.0753034e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668198,0.15668198,-0.15668198,-0.15668198,-2.902123e-13,-2.902123e-13,-2.9409808e-13,-2.9409808e-13,-0.15668198,-0.15668198,-1.6758076e-08,-1.6758076e-08,-2.9573115e-09,-2.9573115e-09,-1.6758076e-08,-1.6758076e-08,-2.9573115e-09,-2.9573115e-09,0,0,0.156682,0.156682,2.9642955e-13,2.9642955e-13,2.3167862e-09,2.3167862e-09,2.3167861e-09,2.3167861e-09,2.0339633e-15,2.0339633e-15,-1.6758075e-08,-1.6758075e-08,-2.9573087e-09,-2.9573087e-09,-1.6758074e-08,-1.6758074e-08,-2.9573068e-09,-2.9573068e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-1.9715381e-08,-1.9715381e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,2.9576028e-09,2.9576028e-09,0.156682,0.156682,2.9576033e-09,2.9576033e-09,0.156682,0.156682,2.9709568e-13,2.9709568e-13,0.15668198,0.15668198,0.15668198,0.15668198,-2.9573062e-09,-2.9573062e-09,1.3888766e-09,1.3888766e-09,1.3322676e-15,1.3322676e-15,1.5445243e-09,1.5445243e-09,-1.5564672e-10,-1.5564672e-10,0.156682,0.156682,2.9709568e-13,2.9709568e-13,2.506912,2.506912,4.7494231e-12,4.7494231e-12,1.253456,1.253456,2.3731017e-12,2.3731017e-12,0.15668198,0.15668198,1.9715672e-08,1.9715672e-08,0.031336396,0.031336396,5.664913e-14,5.664913e-14,-9.924246e-14,-9.924246e-14,8.5799261e-14,8.5799261e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.9715382e-08,-1.9715382e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668198,0.15668198,-0.15668198,-0.15668198,-2.9110048e-13,-2.9110048e-13,-2.952083e-13,-2.952083e-13,-0.15668198,-0.15668198,-1.5920172e-08,-1.5920172e-08,-2.8094461e-09,-2.8094461e-09,-1.5920172e-08,-1.5920172e-08,-2.8094461e-09,-2.8094461e-09,0,0,0.156682,0.156682,2.9753977e-13,2.9753977e-13,2.200947e-09,2.200947e-09,2.2009469e-09,2.2009469e-09,2.0339633e-15,2.0339633e-15,-1.5920172e-08,-1.5920172e-08,-2.8094433e-09,-2.8094433e-09,-1.5920171e-08,-1.5920171e-08,-2.8094415e-09,-2.8094415e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-1.8729612e-08,-1.8729612e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,2.8097384e-09,2.8097384e-09,0.156682,0.156682,2.8097391e-09,2.8097391e-09,0.156682,0.156682,2.982059e-13,2.982059e-13,0.15668198,0.15668198,0.15668198,0.15668198,-2.8094409e-09,-2.8094409e-09,1.3194328e-09,1.3194328e-09,1.3322676e-15,1.3322676e-15,1.4672981e-09,1.4672981e-09,-1.4786428e-10,-1.4786428e-10,0.156682,0.156682,2.982059e-13,2.982059e-13,2.506912,2.506912,4.7668536e-12,4.7668536e-12,1.253456,1.253456,2.3817615e-12,2.3817615e-12,0.15668198,0.15668198,1.8729904e-08,1.8729904e-08,0.031336397,0.031336397,5.6871174e-14,5.6871174e-14,-9.9886738e-14,-9.9886738e-14,8.6356267e-14,8.6356267e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.8729613e-08,-1.8729613e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668199,0.15668199,-0.15668199,-0.15668199,-2.922107e-13,-2.922107e-13,-2.9631853e-13,-2.9631853e-13,-0.15668199,-0.15668199,-1.5124163e-08,-1.5124163e-08,-2.668974e-09,-2.668974e-09,-1.5124163e-08,-1.5124163e-08,-2.668974e-09,-2.668974e-09,0,0,0.156682,0.156682,2.9864999e-13,2.9864999e-13,2.0908997e-09,2.0908997e-09,2.0908996e-09,2.0908996e-09,2.0339633e-15,2.0339633e-15,-1.5124163e-08,-1.5124163e-08,-2.6689713e-09,-2.6689713e-09,-1.5124162e-08,-1.5124162e-08,-2.6689694e-09,-2.6689694e-09,-9.9920072e-16,-9.9920072e-16,-2.1094237e-15,-2.1094237e-15,-1.7793132e-08,-1.7793132e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,2.6692675e-09,2.6692675e-09,0.156682,0.156682,2.6692679e-09,2.6692679e-09,0.156682,0.156682,2.9931613e-13,2.9931613e-13,0.15668199,0.15668199,0.15668199,0.15668199,-2.6689688e-09,-2.6689688e-09,1.2534611e-09,1.2534611e-09,1.3322676e-15,1.3322676e-15,1.3939332e-09,1.3939332e-09,-1.4047097e-10,-1.4047097e-10,0.156682,0.156682,2.9931613e-13,2.9931613e-13,2.5069121,2.5069121,4.7842841e-12,4.7842841e-12,1.253456,1.253456,2.3904212e-12,2.3904212e-12,0.15668199,0.15668199,1.7793424e-08,1.7793424e-08,0.031336397,0.031336397,5.7093219e-14,5.7093219e-14,-1.0053107e-13,-1.0053107e-13,8.691332e-14,8.691332e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.7793132e-08,-1.7793132e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668199,0.15668199,-0.15668199,-0.15668199,-2.932099e-13,-2.932099e-13,-2.9731773e-13,-2.9731773e-13,-0.15668199,-0.15668199,-1.4367955e-08,-1.4367955e-08,-2.5355255e-09,-2.5355255e-09,-1.4367955e-08,-1.4367955e-08,-2.5355255e-09,-2.5355255e-09,0,0,0.15668201,0.15668201,2.9976022e-13,2.9976022e-13,1.9863548e-09,1.9863548e-09,1.9863547e-09,1.9863547e-09,2.0339633e-15,2.0339633e-15,-1.4367955e-08,-1.4367955e-08,-2.5355228e-09,-2.5355228e-09,-1.4367954e-08,-1.4367954e-08,-2.5355209e-09,-2.5355209e-09,-1.0269563e-15,-1.0269563e-15,-2.1094237e-15,-2.1094237e-15,-1.6903475e-08,-1.6903475e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,2.53582e-09,2.53582e-09,0.156682,0.156682,2.5358207e-09,2.5358207e-09,0.15668201,0.15668201,3.0042635e-13,3.0042635e-13,0.15668199,0.15668199,0.15668199,0.15668199,-2.5355205e-09,-2.5355205e-09,1.1907881e-09,1.1907881e-09,1.3322676e-15,1.3322676e-15,1.3242365e-09,1.3242365e-09,-1.3344736e-10,-1.3344736e-10,0.15668201,0.15668201,3.0020431e-13,3.0020431e-13,2.5069121,2.5069121,4.8017146e-12,4.8017146e-12,1.253456,1.253456,2.399192e-12,2.399192e-12,0.15668199,0.15668199,1.6903769e-08,1.6903769e-08,0.031336398,0.031336398,5.7315264e-14,5.7315264e-14,-1.0117546e-13,-1.0117546e-13,8.7470418e-14,8.7470418e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.6903476e-08,-1.6903476e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668199,0.15668199,-0.15668199,-0.15668199,-2.9432012e-13,-2.9432012e-13,-2.9842795e-13,-2.9842795e-13,-0.15668199,-0.15668199,-1.3649557e-08,-1.3649557e-08,-2.4087495e-09,-2.4087495e-09,-1.3649557e-08,-1.3649557e-08,-2.4087495e-09,-2.4087495e-09,0,0,0.15668201,0.15668201,3.0087044e-13,3.0087044e-13,1.8870372e-09,1.8870372e-09,1.8870371e-09,1.8870371e-09,2.0339633e-15,2.0339633e-15,-1.3649557e-08,-1.3649557e-08,-2.4087468e-09,-2.4087468e-09,-1.3649556e-08,-1.3649556e-08,-2.4087448e-09,-2.4087448e-09,-1.0269563e-15,-1.0269563e-15,-2.1094237e-15,-2.1094237e-15,-1.6058301e-08,-1.6058301e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,2.4090452e-09,2.4090452e-09,0.156682,0.156682,2.4090456e-09,2.4090456e-09,0.15668201,0.15668201,3.0131453e-13,3.0131453e-13,0.15668199,0.15668199,0.15668199,0.15668199,-2.4087441e-09,-2.4087441e-09,1.1312489e-09,1.1312489e-09,1.3322676e-15,1.3322676e-15,1.2580248e-09,1.2580248e-09,-1.2677503e-10,-1.2677503e-10,0.15668201,0.15668201,3.0131453e-13,3.0131453e-13,2.5069121,2.5069121,4.8190341e-12,4.8190341e-12,1.253456,1.253456,2.4078517e-12,2.4078517e-12,0.15668199,0.15668199,1.6058596e-08,1.6058596e-08,0.031336398,0.031336398,5.7537308e-14,5.7537308e-14,-1.0181989e-13,-1.0181989e-13,8.8027561e-14,8.8027561e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.6058302e-08,-1.6058302e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668199,0.15668199,-0.15668199,-0.15668199,-2.9543035e-13,-2.9543035e-13,-2.9953817e-13,-2.9953817e-13,-0.15668199,-0.15668199,-1.296708e-08,-1.296708e-08,-2.2883122e-09,-2.2883122e-09,-1.296708e-08,-1.296708e-08,-2.2883122e-09,-2.2883122e-09,0,0,0.15668201,0.15668201,3.0198066e-13,3.0198066e-13,1.7926854e-09,1.7926854e-09,1.7926853e-09,1.7926853e-09,2.0339633e-15,2.0339633e-15,-1.2967079e-08,-1.2967079e-08,-2.2883094e-09,-2.2883094e-09,-1.2967079e-08,-1.2967079e-08,-2.2883075e-09,-2.2883075e-09,-1.0269563e-15,-1.0269563e-15,-2.1094237e-15,-2.1094237e-15,-1.5255386e-08,-1.5255386e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.156682,0.156682,2.2886089e-09,2.2886089e-09,0.156682,0.156682,2.2886095e-09,2.2886095e-09,0.15668201,0.15668201,3.0242475e-13,3.0242475e-13,0.15668199,0.15668199,0.15668199,0.15668199,-2.2883071e-09,-2.2883071e-09,1.0746866e-09,1.0746866e-09,1.3322676e-15,1.3322676e-15,1.1951236e-09,1.1951236e-09,-1.2043622e-10,-1.2043622e-10,0.15668201,0.15668201,3.0242475e-13,3.0242475e-13,2.5069121,2.5069121,4.8364646e-12,4.8364646e-12,1.2534561,1.2534561,2.4166225e-12,2.4166225e-12,0.15668199,0.15668199,1.5255682e-08,1.5255682e-08,0.031336398,0.031336398,5.7759353e-14,5.7759353e-14,-1.0246438e-13,-1.0246438e-13,8.8584748e-14,8.8584748e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.5255387e-08,-1.5255387e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15668199,0.15668199,-0.15668199,-0.15668199,-2.9642955e-13,-2.9642955e-13,-3.006484e-13,-3.006484e-13,-0.15668199,-0.15668199,-1.2318726e-08,-1.2318726e-08,-2.1738968e-09,-2.1738968e-09,-1.2318726e-08,-1.2318726e-08,-2.1738968e-09,-2.1738968e-09,0,0,0.15668201,0.15668201,3.0309089e-13,3.0309089e-13,1.7030512e-09,1.7030512e-09,1.7030511e-09,1.7030511e-09,2.0339633e-15,2.0339633e-15,-1.2318725e-08,-1.2318725e-08,-2.1738941e-09,-2.1738941e-09,-1.2318725e-08,-1.2318725e-08,-2.1738921e-09,-2.1738921e-09,-1.0269563e-15,-1.0269563e-15,-2.1094237e-15,-2.1094237e-15,-1.4492617e-08,-1.4492617e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.15668201,0.15668201,2.1741946e-09,2.1741946e-09,0.15668201,0.15668201,2.174195e-09,2.174195e-09,0.15668201,0.15668201,3.0353497e-13,3.0353497e-13,0.15668199,0.15668199,0.15668199,0.15668199,-2.1738915e-09,-2.1738915e-09,1.0209522e-09,1.0209522e-09,1.3322676e-15,1.3322676e-15,1.1353676e-09,1.1353676e-09,-1.1441437e-10,-1.1441437e-10,0.15668201,0.15668201,3.0353497e-13,3.0353497e-13,2.5069121,2.5069121,4.8538951e-12,4.8538951e-12,1.2534561,1.2534561,2.4252822e-12,2.4252822e-12,0.15668199,0.15668199,1.4492914e-08,1.4492914e-08,0.031336399,0.031336399,5.7953642e-14,5.7953642e-14,-1.0310892e-13,-1.0310892e-13,8.9141978e-14,8.9141978e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.4492617e-08,-1.4492617e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.156682,0.156682,-0.156682,-0.156682,-2.9742875e-13,-2.9742875e-13,-3.0175862e-13,-3.0175862e-13,-0.156682,-0.156682,-1.170279e-08,-1.170279e-08,-2.0652022e-09,-2.0652022e-09,-1.170279e-08,-1.170279e-08,-2.0652022e-09,-2.0652022e-09,0,0,0.15668201,0.15668201,3.0420111e-13,3.0420111e-13,1.6178987e-09,1.6178987e-09,1.6178987e-09,1.6178987e-09,2.0339633e-15,2.0339633e-15,-1.1702789e-08,-1.1702789e-08,-2.0651995e-09,-2.0651995e-09,-1.1702788e-08,-1.1702788e-08,-2.0651975e-09,-2.0651975e-09,-1.0269563e-15,-1.0269563e-15,-2.1094237e-15,-2.1094237e-15,-1.3767986e-08,-1.3767986e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.15668201,0.15668201,2.0655011e-09,2.0655011e-09,0.15668201,0.15668201,2.0655015e-09,2.0655015e-09,0.15668201,0.15668201,3.046452e-13,3.046452e-13,0.156682,0.156682,0.156682,0.156682,-2.0651969e-09,-2.0651969e-09,9.699046e-10,9.699046e-10,1.3322676e-15,1.3322676e-15,1.0785992e-09,1.0785992e-09,-1.086935e-10,-1.086935e-10,0.15668201,0.15668201,3.046452e-13,3.046452e-13,2.5069121,2.5069121,4.8713256e-12,4.8713256e-12,1.2534561,1.2534561,2.4339419e-12,2.4339419e-12,0.156682,0.156682,1.3768284e-08,1.3768284e-08,0.031336399,0.031336399,5.8175686e-14,5.8175686e-14,-1.0375351e-13,-1.0375351e-13,8.9699249e-14,8.9699249e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.3767986e-08,-1.3767986e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.156682,0.156682,-0.156682,-0.156682,-2.9864999e-13,-2.9864999e-13,-3.0286884e-13,-3.0286884e-13,-0.156682,-0.156682,-1.111765e-08,-1.111765e-08,-1.9619422e-09,-1.9619422e-09,-1.111765e-08,-1.111765e-08,-1.9619422e-09,-1.9619422e-09,0,0,0.15668201,0.15668201,3.0531133e-13,3.0531133e-13,1.5370039e-09,1.5370039e-09,1.5370038e-09,1.5370038e-09,2.0339633e-15,2.0339633e-15,-1.111765e-08,-1.111765e-08,-1.9619395e-09,-1.9619395e-09,-1.1117649e-08,-1.1117649e-08,-1.9619376e-09,-1.9619376e-09,-1.0269563e-15,-1.0269563e-15,-2.1094237e-15,-2.1094237e-15,-1.3079587e-08,-1.3079587e-08,-3.2196468e-15,-3.2196468e-15,2.220446e-15,2.220446e-15,3.3306691e-15,3.3306691e-15,0.15668201,0.15668201,1.9622424e-09,1.9622424e-09,0.15668201,0.15668201,1.9622428e-09,1.9622428e-09,0.15668201,0.15668201,3.0575542e-13,3.0575542e-13,0.156682,0.156682,0.156682,0.156682,-1.9619371e-09,-1.9619371e-09,9.2140962e-10,9.2140962e-10,1.3322676e-15,1.3322676e-15,1.0246692e-09,1.0246692e-09,-1.0325885e-10,-1.0325885e-10,0.15668201,0.15668201,3.0575542e-13,3.0575542e-13,2.5069122,2.5069122,4.8887561e-12,4.8887561e-12,1.2534561,1.2534561,2.4427127e-12,2.4427127e-12,0.156682,0.156682,1.3079886e-08,1.3079886e-08,0.031336399,0.031336399,5.8397731e-14,5.8397731e-14,-1.0439814e-13,-1.0439814e-13,9.0256562e-14,9.0256562e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.3079587e-08,-1.3079587e-08,-6.9944051e-15,-6.9944051e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
