e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.0001617195,-0.0001617195,0.0001617195,0.0001617195,-3.7461625e-15,-3.7461625e-15,-1.8780435e-15,-1.8780435e-15,0.0001617195,0.0001617195,-2.362256e-05,-2.362256e-05,-2.8575401e-05,-2.8575401e-05,-2.3383652e-05,-2.3383652e-05,-2.8575401e-05,-2.8575401e-05,2.8783171e-05,2.8783171e-05,2.0210969e-15,2.0210969e-15,1.7579629e-06,1.7579629e-06,1.7579629e-06,1.7579629e-06,2.3797974e-18,2.3797974e-18,-0.00016192727,-0.00016192727,-2.8575401e-05,-2.8575401e-05,-0.00016192727,-0.00016192727,-2.8575401e-05,-2.8575401e-05,2.5862819e-16,2.5862819e-16,-1.2155704e-16,-1.2155704e-16,-0.00019050267,-0.00019050267,1.3721228e-16,1.3721228e-16,-0.00019049748,-0.00019049748,1.685521e-16,1.685521e-16,2.0777007e-07,2.0777007e-07,2.8575401e-05,2.8575401e-05,2.0777007e-07,2.0777007e-07,2.8575401e-05,2.8575401e-05,2.8783171e-05,2.8783171e-05,2.0210337e-15,2.0210337e-15,-0.0001617195,-0.0001617195,-0.0001617195,-0.0001617195,-2.8575401e-05,-2.8575401e-05,-3.0514307e-07,-3.0514307e-07,1.2648532e-18,1.2648532e-18,5.8598763e-09,5.8598763e-09,-3.1100294e-07,-3.1100294e-07,-1.4259926e-06,-1.4259926e-06,2.0220136e-15,2.0220136e-15,0.0075094765,0.0075094765,1.2831946e-13,1.2831946e-13,0.0091761117,0.0091761117,6.4654632e-14,6.4654632e-14,-0.0001617195,-0.0001617195,0.00019050267,0.00019050267,-3.2343901e-05,-3.2343901e-05,4.3178945e-16,4.3178945e-16,5.9738067e-14,5.9738067e-14,-5.974773e-14,-5.974773e-14,1.4184382e-19,1.4184382e-19,-1.3621488e-19,-1.3621488e-19,-5.1953993e-09,-5.1953993e-09,5.9943078e-19,5.9943078e-19,4.5299345e-19,4.5299345e-19,1.2745868e-19,1.2745868e-19,3.2849771e-07,3.2849771e-07,1.1261095e-34,1.1261095e-34
-0.00015997033,-0.00015997033,0.00015997033,0.00015997033,-3.7484935e-15,-3.7484935e-15,-1.8784686e-15,-1.8784686e-15,0.00015997033,0.00015997033,-2.33683e-05,-2.33683e-05,-2.8267746e-05,-2.8267746e-05,-2.3131746e-05,-2.3131746e-05,-2.8267746e-05,-2.8267746e-05,2.8481313e-05,2.8481313e-05,2.0216368e-15,2.0216368e-15,1.7390364e-06,1.7390364e-06,1.7390364e-06,1.7390364e-06,2.355711e-18,2.355711e-18,-0.0001601839,-0.0001601839,-2.8267746e-05,-2.8267746e-05,-0.0001601839,-0.0001601839,-2.8267746e-05,-2.8267746e-05,2.5890183e-16,2.5890183e-16,-1.2165503e-16,-1.2165503e-16,-0.00018845164,-0.00018845164,1.3738642e-16,1.3738642e-16,-0.00018844671,-0.00018844671,1.6841117e-16,1.6841117e-16,2.1356685e-07,2.1356685e-07,2.8267746e-05,2.8267746e-05,2.1356685e-07,2.1356685e-07,2.8267746e-05,2.8267746e-05,2.8481313e-05,2.8481313e-05,2.0215745e-15,2.0215745e-15,-0.00015997033,-0.00015997033,-0.00015997033,-0.00015997033,-2.8267746e-05,-2.8267746e-05,-3.0185785e-07,-3.0185785e-07,1.2519423e-18,1.2519423e-18,5.7967879e-09,5.7967879e-09,-3.0765464e-07,-3.0765464e-07,-1.4026138e-06,-1.4026138e-06,2.022544e-15,2.022544e-15,0.0074372194,0.0074372194,1.2835352e-13,1.2835352e-13,0.0090816165,0.0090816165,6.4672023e-14,6.4672023e-14,-0.00015997033,-0.00015997033,0.00018845164,0.00018845164,-3.1994066e-05,-3.1994066e-05,4.3193129e-16,4.3193129e-16,5.9758735e-14,5.9758735e-14,-5.9768296e-14,-5.9768296e-14,1.4037509e-19,1.4037509e-19,-1.3503266e-19,-1.3503266e-19,-4.9356293e-09,-4.9356293e-09,5.9160436e-19,5.9160436e-19,4.4881859e-19,4.4881859e-19,1.264844e-19,1.264844e-19,3.2526235e-07,3.2526235e-07,1.1031965e-34,1.1031965e-34
-0.00015823999,-0.00015823999,0.00015823999,0.00015823999,-3.7508245e-15,-3.7508245e-15,-1.8788893e-15,-1.8788893e-15,0.00015823999,0.00015823999,-2.3116783e-05,-2.3116783e-05,-2.7963404e-05,-2.7963404e-05,-2.2882559e-05,-2.2882559e-05,-2.7963404e-05,-2.7963404e-05,2.8182705e-05,2.8182705e-05,2.0221711e-15,2.0221711e-15,1.7203136e-06,1.7203136e-06,1.7203136e-06,1.7203136e-06,2.3318842e-18,2.3318842e-18,-0.00015845929,-0.00015845929,-2.7963404e-05,-2.7963404e-05,-0.00015845929,-0.00015845929,-2.7963404e-05,-2.7963404e-05,2.5917266e-16,2.5917266e-16,-1.2175202e-16,-1.2175202e-16,-0.00018642269,-0.00018642269,1.3755877e-16,1.3755877e-16,-0.00018641801,-0.00018641801,1.6827184e-16,1.6827184e-16,2.1930123e-07,2.1930123e-07,2.7963404e-05,2.7963404e-05,2.1930123e-07,2.1930123e-07,2.7963404e-05,2.7963404e-05,2.8182705e-05,2.8182705e-05,2.0221095e-15,2.0221095e-15,-0.00015823999,-0.00015823999,-0.00015823999,-0.00015823999,-2.7963404e-05,-2.7963404e-05,-2.98608e-07,-2.98608e-07,1.2391706e-18,1.2391706e-18,5.7343786e-09,5.7343786e-09,-3.0434238e-07,-3.0434238e-07,-1.3794864e-06,-1.3794864e-06,2.0230688e-15,2.0230688e-15,0.0073657405,0.0073657405,1.2838722e-13,1.2838722e-13,0.0089881387,0.0089881387,6.4689232e-14,6.4689232e-14,-0.00015823999,-0.00015823999,0.00018642269,0.00018642269,-3.1647998e-05,-3.1647998e-05,4.3207165e-16,4.3207165e-16,5.977921e-14,5.977921e-14,-5.9788671e-14,-5.9788671e-14,1.3892188e-19,1.3892188e-19,-1.3386319e-19,-1.3386319e-19,-4.6888478e-09,-4.6888478e-09,5.8386117e-19,5.8386117e-19,4.4468873e-19,4.4468873e-19,1.2552064e-19,1.2552064e-19,3.2205828e-07,3.2205828e-07,1.0807621e-34,1.0807621e-34
-0.00015652828,-0.00015652828,0.00015652828,0.00015652828,-3.7531556e-15,-3.7531556e-15,-1.8793055e-15,-1.8793055e-15,0.00015652828,0.00015652828,-2.2867978e-05,-2.2867978e-05,-2.7662338e-05,-2.7662338e-05,-2.2636062e-05,-2.2636062e-05,-2.7662338e-05,-2.7662338e-05,2.7887312e-05,2.7887312e-05,2.0226998e-15,2.0226998e-15,1.7017923e-06,1.7017923e-06,1.7017923e-06,1.7017923e-06,2.3083141e-18,2.3083141e-18,-0.00015675325,-0.00015675325,-2.7662338e-05,-2.7662338e-05,-0.00015675325,-0.00015675325,-2.7662338e-05,-2.7662338e-05,2.5944072e-16,2.5944072e-16,-1.2184804e-16,-1.2184804e-16,-0.00018441559,-0.00018441559,1.3772934e-16,1.3772934e-16,-0.00018441113,-0.00018441113,1.6813408e-16,1.6813408e-16,2.2497387e-07,2.2497387e-07,2.7662338e-05,2.7662338e-05,2.2497387e-07,2.2497387e-07,2.7662338e-05,2.7662338e-05,2.7887312e-05,2.7887312e-05,2.0226389e-15,2.0226389e-15,-0.00015652828,-0.00015652828,-0.00015652828,-0.00015652828,-2.7662338e-05,-2.7662338e-05,-2.9539313e-07,-2.9539313e-07,1.2265365e-18,1.2265365e-18,5.6726412e-09,5.6726412e-09,-3.0106577e-07,-3.0106577e-07,-1.3566076e-06,-1.3566076e-06,2.0235881e-15,2.0235881e-15,0.0072950314,0.0072950314,1.2842057e-13,1.2842057e-13,0.0088956672,0.0088956672,6.470626e-14,6.470626e-14,-0.00015652828,-0.00015652828,0.00018441559,0.00018441559,-3.1305655e-05,-3.1305655e-05,4.3221055e-16,4.3221055e-16,5.9799494e-14,5.9799494e-14,-5.9808856e-14,-5.9808856e-14,1.3748401e-19,1.3748401e-19,-1.3270633e-19,-1.3270633e-19,-4.4544055e-09,-4.4544055e-09,5.7620034e-19,5.7620034e-19,4.4060337e-19,4.4060337e-19,1.2456729e-19,1.2456729e-19,3.1888521e-07,3.1888521e-07,1.0587962e-34,1.0587962e-34
-0.00015483499,-0.00015483499,0.00015483499,0.00015483499,-3.7554053e-15,-3.7554053e-15,-1.8797172e-15,-1.8797172e-15,0.00015483499,0.00015483499,-2.2621856e-05,-2.2621856e-05,-2.7364514e-05,-2.7364514e-05,-2.2392225e-05,-2.2392225e-05,-2.7364514e-05,-2.7364514e-05,2.7595099e-05,2.7595099e-05,2.0232229e-15,2.0232229e-15,1.6834705e-06,1.6834705e-06,1.6834705e-06,1.6834705e-06,2.284998e-18,2.284998e-18,-0.00015506558,-0.00015506558,-2.7364514e-05,-2.7364514e-05,-0.00015506558,-0.00015506558,-2.7364514e-05,-2.7364514e-05,2.5970603e-16,2.5970603e-16,-1.2194309e-16,-1.2194309e-16,-0.00018243009,-0.00018243009,1.3789814e-16,1.3789814e-16,-0.00018242586,-0.00018242586,1.6799788e-16,1.6799788e-16,2.3058544e-07,2.3058544e-07,2.7364514e-05,2.7364514e-05,2.3058544e-07,2.3058544e-07,2.7364514e-05,2.7364514e-05,2.7595099e-05,2.7595099e-05,2.0231628e-15,2.0231628e-15,-0.00015483499,-0.00015483499,-0.00015483499,-0.00015483499,-2.7364514e-05,-2.7364514e-05,-2.9221287e-07,-2.9221287e-07,1.2140385e-18,1.2140385e-18,5.6115683e-09,5.6115683e-09,-2.9782444e-07,-2.9782444e-07,-1.3339748e-06,-1.3339748e-06,2.024102e-15,2.024102e-15,0.0072250838,0.0072250838,1.2845357e-13,1.2845357e-13,0.0088041914,0.0088041914,6.4723109e-14,6.4723109e-14,-0.00015483499,-0.00015483499,0.00018243009,0.00018243009,-3.0966999e-05,-3.0966999e-05,4.3234799e-16,4.3234799e-16,5.981959e-14,5.981959e-14,-5.9828853e-14,-5.9828853e-14,1.3606134e-19,1.3606134e-19,-1.3156194e-19,-1.3156194e-19,-4.2316852e-09,-4.2316852e-09,5.6862104e-19,5.6862104e-19,4.3656204e-19,4.3656204e-19,1.2362422e-19,1.2362422e-19,3.1574285e-07,3.1574285e-07,1.0372889e-34,1.0372889e-34
-0.00015315994,-0.00015315994,0.00015315994,0.00015315994,-3.7576821e-15,-3.7576821e-15,-1.8801247e-15,-1.8801247e-15,0.00015315994,0.00015315994,-2.2378388e-05,-2.2378388e-05,-2.7069896e-05,-2.7069896e-05,-2.215102e-05,-2.215102e-05,-2.7069896e-05,-2.7069896e-05,2.7306032e-05,2.7306032e-05,2.0237406e-15,2.0237406e-15,1.6653459e-06,1.6653459e-06,1.6653459e-06,1.6653459e-06,2.2619331e-18,2.2619331e-18,-0.00015339608,-0.00015339608,-2.7069896e-05,-2.7069896e-05,-0.00015339608,-0.00015339608,-2.7069896e-05,-2.7069896e-05,2.5996863e-16,2.5996863e-16,-1.2203718e-16,-1.2203718e-16,-0.00018046597,-0.00018046597,1.3806521e-16,1.3806521e-16,-0.00018046195,-0.00018046195,1.6786323e-16,1.6786323e-16,2.361366e-07,2.361366e-07,2.7069896e-05,2.7069896e-05,2.361366e-07,2.361366e-07,2.7069896e-05,2.7069896e-05,2.7306032e-05,2.7306032e-05,2.0236812e-15,2.0236812e-15,-0.00015315994,-0.00015315994,-0.00015315994,-0.00015315994,-2.7069896e-05,-2.7069896e-05,-2.8906685e-07,-2.8906685e-07,1.2016752e-18,1.2016752e-18,5.551153e-09,5.551153e-09,-2.94618e-07,-2.94618e-07,-1.3115853e-06,-1.3115853e-06,2.0246104e-15,2.0246104e-15,0.0071558895,0.0071558895,1.2848623e-13,1.2848623e-13,0.0087137004,0.0087137004,6.4739783e-14,6.4739783e-14,-0.00015315994,-0.00015315994,0.00018046597,0.00018046597,-3.0631988e-05,-3.0631988e-05,4.32484e-16,4.32484e-16,5.9839499e-14,5.9839499e-14,-5.9848666e-14,-5.9848666e-14,1.3465371e-19,1.3465371e-19,-1.3042989e-19,-1.3042989e-19,-4.0201009e-09,-4.0201009e-09,5.6112243e-19,5.6112243e-19,4.3256425e-19,4.3256425e-19,1.2269134e-19,1.2269134e-19,3.1263092e-07,3.1263092e-07,1.0162305e-34,1.0162305e-34
-0.00015150292,-0.00015150292,0.00015150292,0.00015150292,-3.7599047e-15,-3.7599047e-15,-1.8805277e-15,-1.8805277e-15,0.00015150292,0.00015150292,-2.2137545e-05,-2.2137545e-05,-2.677845e-05,-2.677845e-05,-2.1912418e-05,-2.1912418e-05,-2.677845e-05,-2.677845e-05,2.7020078e-05,2.7020078e-05,2.0242528e-15,2.0242528e-15,1.6474164e-06,1.6474164e-06,1.6474164e-06,1.6474164e-06,2.2391166e-18,2.2391166e-18,-0.00015174455,-0.00015174455,-2.677845e-05,-2.677845e-05,-0.00015174455,-0.00015174455,-2.677845e-05,-2.677845e-05,2.6022853e-16,2.6022853e-16,-1.2213032e-16,-1.2213032e-16,-0.000178523,-0.000178523,1.3823055e-16,1.3823055e-16,-0.00017851918,-0.00017851918,1.677301e-16,1.677301e-16,2.4162798e-07,2.4162798e-07,2.677845e-05,2.677845e-05,2.4162798e-07,2.4162798e-07,2.677845e-05,2.677845e-05,2.7020078e-05,2.7020078e-05,2.0241941e-15,2.0241941e-15,-0.00015150292,-0.00015150292,-0.00015150292,-0.00015150292,-2.677845e-05,-2.677845e-05,-2.8595469e-07,-2.8595469e-07,1.1894452e-18,1.1894452e-18,5.491388e-09,5.491388e-09,-2.9144608e-07,-2.9144608e-07,-1.2894365e-06,-1.2894365e-06,2.0251136e-15,2.0251136e-15,0.0070874403,0.0070874403,1.2851854e-13,1.2851854e-13,0.0086241837,0.0086241837,6.4756282e-14,6.4756282e-14,-0.00015150292,-0.00015150292,0.000178523,0.000178523,-3.0300584e-05,-3.0300584e-05,4.3261859e-16,4.3261859e-16,5.9859224e-14,5.9859224e-14,-5.9868295e-14,-5.9868295e-14,1.3326096e-19,1.3326096e-19,-1.2931005e-19,-1.2931005e-19,-3.8190959e-09,-3.8190959e-09,5.537037e-19,5.537037e-19,4.2860954e-19,4.2860954e-19,1.2176852e-19,1.2176852e-19,3.0954913e-07,3.0954913e-07,9.9561156e-35,9.9561156e-35
-0.00014986374,-0.00014986374,0.00014986374,0.00014986374,-3.7621002e-15,-3.7621002e-15,-1.8809266e-15,-1.8809266e-15,0.00014986374,0.00014986374,-2.1899298e-05,-2.1899298e-05,-2.6490142e-05,-2.6490142e-05,-2.1676391e-05,-2.1676391e-05,-2.6490142e-05,-2.6490142e-05,2.6737202e-05,2.6737202e-05,2.0247596e-15,2.0247596e-15,1.6296799e-06,1.6296799e-06,1.6296799e-06,1.6296799e-06,2.216546e-18,2.216546e-18,-0.0001501108,-0.0001501108,-2.6490142e-05,-2.6490142e-05,-0.0001501108,-0.0001501108,-2.6490142e-05,-2.6490142e-05,2.6048578e-16,2.6048578e-16,-1.2222252e-16,-1.2222252e-16,-0.00017660094,-0.00017660094,1.3839419e-16,1.3839419e-16,-0.00017659732,-0.00017659732,1.6759848e-16,1.6759848e-16,2.4706025e-07,2.4706025e-07,2.6490142e-05,2.6490142e-05,2.4706025e-07,2.4706025e-07,2.6490142e-05,2.6490142e-05,2.6737202e-05,2.6737202e-05,2.0247017e-15,2.0247017e-15,-0.00014986374,-0.00014986374,-0.00014986374,-0.00014986374,-2.6490142e-05,-2.6490142e-05,-2.8287604e-07,-2.8287604e-07,1.1773469e-18,1.1773469e-18,5.4322664e-09,5.4322664e-09,-2.883083e-07,-2.883083e-07,-1.2675259e-06,-1.2675259e-06,2.0256114e-15,2.0256114e-15,0.0070197283,0.0070197283,1.2855052e-13,1.2855052e-13,0.0085356308,0.0085356308,6.4772608e-14,6.4772608e-14,-0.00014986374,-0.00014986374,0.00017660094,0.00017660094,-2.9972748e-05,-2.9972748e-05,4.3275177e-16,4.3275177e-16,5.9878767e-14,5.9878767e-14,-5.9887742e-14,-5.9887742e-14,1.3188294e-19,1.3188294e-19,-1.2820227e-19,-1.2820227e-19,-3.6281411e-09,-3.6281411e-09,5.4636401e-19,5.4636401e-19,4.2469745e-19,4.2469745e-19,1.2085566e-19,1.2085566e-19,3.0649721e-07,3.0649721e-07,9.754227e-35,9.754227e-35
-0.00014824221,-0.00014824221,0.00014824221,0.00014824221,-3.7643228e-15,-3.7643228e-15,-1.8813211e-15,-1.8813211e-15,0.00014824221,0.00014824221,-2.1663619e-05,-2.1663619e-05,-2.6204937e-05,-2.6204937e-05,-2.144291e-05,-2.144291e-05,-2.6204937e-05,-2.6204937e-05,2.6457371e-05,2.6457371e-05,2.0252612e-15,2.0252612e-15,1.6121344e-06,1.6121344e-06,1.6121344e-06,1.6121344e-06,2.1942186e-18,2.1942186e-18,-0.00014849464,-0.00014849464,-2.6204937e-05,-2.6204937e-05,-0.00014849464,-0.00014849464,-2.6204937e-05,-2.6204937e-05,2.6074041e-16,2.6074041e-16,-1.2231379e-16,-1.2231379e-16,-0.00017469958,-0.00017469958,1.3855614e-16,1.3855614e-16,-0.00017469613,-0.00017469613,1.6746835e-16,1.6746835e-16,2.5243403e-07,2.5243403e-07,2.6204937e-05,2.6204937e-05,2.5243403e-07,2.5243403e-07,2.6204937e-05,2.6204937e-05,2.6457371e-05,2.6457371e-05,2.0252039e-15,2.0252039e-15,-0.00014824221,-0.00014824221,-0.00014824221,-0.00014824221,-2.6204937e-05,-2.6204937e-05,-2.7983053e-07,-2.7983053e-07,1.1653789e-18,1.1653789e-18,5.3737813e-09,5.3737813e-09,-2.8520431e-07,-2.8520431e-07,-1.2458509e-06,-1.2458509e-06,2.0261041e-15,2.0261041e-15,0.0069527454,0.0069527454,1.2858216e-13,1.2858216e-13,0.0084480312,0.0084480312,6.4788764e-14,6.4788764e-14,-0.00014824221,-0.00014824221,0.00017469958,0.00017469958,-2.9648442e-05,-2.9648442e-05,4.3288356e-16,4.3288356e-16,5.9898129e-14,5.9898129e-14,-5.990701e-14,-5.990701e-14,1.3051949e-19,1.3051949e-19,-1.2710644e-19,-1.2710644e-19,-3.446734e-09,-3.446734e-09,5.3910256e-19,5.3910256e-19,4.208275e-19,4.208275e-19,1.1995265e-19,1.1995265e-19,3.0347488e-07,3.0347488e-07,9.5565485e-35,9.5565485e-35
-0.00014663814,-0.00014663814,0.00014663814,0.00014663814,-3.7664912e-15,-3.7664912e-15,-1.8817116e-15,-1.8817116e-15,0.00014663814,0.00014663814,-2.143048e-05,-2.143048e-05,-2.5922803e-05,-2.5922803e-05,-2.1211948e-05,-2.1211948e-05,-2.5922803e-05,-2.5922803e-05,2.6180553e-05,2.6180553e-05,2.0257574e-15,2.0257574e-15,1.5947777e-06,1.5947777e-06,1.5947777e-06,1.5947777e-06,2.1721316e-18,2.1721316e-18,-0.00014689589,-0.00014689589,-2.5922803e-05,-2.5922803e-05,-0.00014689589,-0.00014689589,-2.5922803e-05,-2.5922803e-05,2.6099243e-16,2.6099243e-16,-1.2240415e-16,-1.2240415e-16,-0.00017281869,-0.00017281869,1.3871642e-16,1.3871642e-16,-0.00017281542,-0.00017281542,1.673397e-16,1.673397e-16,2.5774996e-07,2.5774996e-07,2.5922803e-05,2.5922803e-05,2.5774996e-07,2.5774996e-07,2.5922803e-05,2.5922803e-05,2.6180553e-05,2.6180553e-05,2.0257009e-15,2.0257009e-15,-0.00014663814,-0.00014663814,-0.00014663814,-0.00014663814,-2.5922803e-05,-2.5922803e-05,-2.768178e-07,-2.768178e-07,1.1535399e-18,1.1535399e-18,5.3159258e-09,5.3159258e-09,-2.8213373e-07,-2.8213373e-07,-1.224409e-06,-1.224409e-06,2.0265916e-15,2.0265916e-15,0.0068864839,0.0068864839,1.2861347e-13,1.2861347e-13,0.0083613748,0.0083613748,6.480475e-14,6.480475e-14,-0.00014663814,-0.00014663814,0.00017281869,0.00017281869,-2.9327627e-05,-2.9327627e-05,4.3301397e-16,4.3301397e-16,5.9917313e-14,5.9917313e-14,-5.99261e-14,-5.99261e-14,1.2917046e-19,1.2917046e-19,-1.2602242e-19,-1.2602242e-19,-3.2743973e-09,-3.2743973e-09,5.3191854e-19,5.3191854e-19,4.1699925e-19,4.1699925e-19,1.1905938e-19,1.1905938e-19,3.0048185e-07,3.0048185e-07,9.362991e-35,9.362991e-35
-0.00014505133,-0.00014505133,0.00014505133,0.00014505133,-3.7686054e-15,-3.7686054e-15,-1.8820978e-15,-1.8820978e-15,0.00014505133,0.00014505133,-2.1199854e-05,-2.1199854e-05,-2.5643707e-05,-2.5643707e-05,-2.0983477e-05,-2.0983477e-05,-2.5643707e-05,-2.5643707e-05,2.5906716e-05,2.5906716e-05,2.0262485e-15,2.0262485e-15,1.5776079e-06,1.5776079e-06,1.5776079e-06,1.5776079e-06,2.1502827e-18,2.1502827e-18,-0.00014531434,-0.00014531434,-2.5643707e-05,-2.5643707e-05,-0.00014531434,-0.00014531434,-2.5643707e-05,-2.5643707e-05,2.6124187e-16,2.6124187e-16,-1.224936e-16,-1.224936e-16,-0.00017095805,-0.00017095805,1.3887505e-16,1.3887505e-16,-0.00017095494,-0.00017095494,1.6721252e-16,1.6721252e-16,2.6300865e-07,2.6300865e-07,2.5643707e-05,2.5643707e-05,2.6300865e-07,2.6300865e-07,2.5643707e-05,2.5643707e-05,2.5906716e-05,2.5906716e-05,2.0261927e-15,2.0261927e-15,-0.00014505133,-0.00014505133,-0.00014505133,-0.00014505133,-2.5643707e-05,-2.5643707e-05,-2.7383751e-07,-2.7383751e-07,1.1418285e-18,1.1418285e-18,5.2586931e-09,5.2586931e-09,-2.790962e-07,-2.790962e-07,-1.2031976e-06,-1.2031976e-06,2.027074e-15,2.027074e-15,0.0068209359,0.0068209359,1.2864445e-13,1.2864445e-13,0.0082756514,0.0082756514,6.482057e-14,6.482057e-14,-0.00014505133,-0.00014505133,0.00017095805,0.00017095805,-2.9010267e-05,-2.9010267e-05,4.3314303e-16,4.3314303e-16,5.993632e-14,5.993632e-14,-5.9945015e-14,-5.9945015e-14,1.2783571e-19,1.2783571e-19,-1.2495008e-19,-1.2495008e-19,-3.1106775e-09,-3.1106775e-09,5.2481115e-19,5.2481115e-19,4.1321224e-19,4.1321224e-19,1.1817575e-19,1.1817575e-19,2.9751787e-07,2.9751787e-07,9.1734675e-35,9.1734675e-35
-0.00014348161,-0.00014348161,0.00014348161,0.00014348161,-3.7707467e-15,-3.7707467e-15,-1.88248e-15,-1.88248e-15,0.00014348161,0.00014348161,-2.0971713e-05,-2.0971713e-05,-2.5367616e-05,-2.5367616e-05,-2.0757471e-05,-2.0757471e-05,-2.5367616e-05,-2.5367616e-05,2.5635827e-05,2.5635827e-05,2.0267344e-15,2.0267344e-15,1.560623e-06,1.560623e-06,1.560623e-06,1.560623e-06,2.128669e-18,2.128669e-18,-0.00014374982,-0.00014374982,-2.5367616e-05,-2.5367616e-05,-0.00014374982,-0.00014374982,-2.5367616e-05,-2.5367616e-05,2.6148877e-16,2.6148877e-16,-1.2258215e-16,-1.2258215e-16,-0.00016911744,-0.00016911744,1.3903205e-16,1.3903205e-16,-0.00016911448,-0.00016911448,1.6708678e-16,1.6708678e-16,2.6821073e-07,2.6821073e-07,2.5367616e-05,2.5367616e-05,2.6821073e-07,2.6821073e-07,2.5367616e-05,2.5367616e-05,2.5635827e-05,2.5635827e-05,2.0266793e-15,2.0266793e-15,-0.00014348161,-0.00014348161,-0.00014348161,-0.00014348161,-2.5367616e-05,-2.5367616e-05,-2.708893e-07,-2.708893e-07,1.1302432e-18,1.1302432e-18,5.2020766e-09,5.2020766e-09,-2.7609138e-07,-2.7609138e-07,-1.1822144e-06,-1.1822144e-06,2.0275513e-15,2.0275513e-15,0.0067560938,0.0067560938,1.2867511e-13,1.2867511e-13,0.0081908509,0.0081908509,6.4836224e-14,6.4836224e-14,-0.00014348161,-0.00014348161,0.00016911744,0.00016911744,-2.8696323e-05,-2.8696323e-05,4.3327074e-16,4.3327074e-16,5.9955152e-14,5.9955152e-14,-5.9963756e-14,-5.9963756e-14,1.2651509e-19,1.2651509e-19,-1.238893e-19,-1.238893e-19,-2.9551436e-09,-2.9551436e-09,5.177796e-19,5.177796e-19,4.0946604e-19,4.0946604e-19,1.1730166e-19,1.1730166e-19,2.9458264e-07,2.9458264e-07,8.9878927e-35,8.9878927e-35
