e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.04373992,-0.04373992,0.04373992,0.04373992,1.6028845e-15,1.6028845e-15,-4.8983408e-16,-4.8983408e-16,0.04373992,0.04373992,-0.048926002,-0.048926002,-0.0065769066,-0.0065769066,-0.04892561,-0.04892561,-0.0065769066,-0.0065769066,0.00010612387,0.00010612387,9.2750508e-17,9.2750508e-17,0.0022103534,0.0022103534,0.0022103534,0.0022103534,2.2180432e-17,2.2180432e-17,-0.037269138,-0.037269138,-0.0065769066,-0.0065769066,-0.037269138,-0.037269138,-0.0065769066,-0.0065769066,-2.566644e-16,-2.566644e-16,3.4074598e-16,3.4074598e-16,-0.043846044,-0.043846044,8.4862936e-17,8.4862936e-17,0.01602765,0.01602765,-8.9536468e-17,-8.9536468e-17,-0.0064707828,-0.0064707828,0.0065769066,0.0065769066,-0.0064707828,-0.0064707828,0.0065769066,0.0065769066,0.00010612387,0.00010612387,9.2272197e-17,9.2272197e-17,-0.04373992,-0.04373992,-0.04373992,-0.04373992,-0.0065769066,-0.0065769066,7.3678448e-06,7.3678448e-06,2.7231814e-17,2.7231814e-17,0.00035352083,0.00035352083,-0.00034615298,-0.00034615298,0.0008355405,0.0008355405,1.7556455e-16,1.7556455e-16,0.59162741,0.59162741,7.9266384e-15,7.9266384e-15,0.11425578,0.11425578,2.0167858e-15,2.0167858e-15,-0.04373992,-0.04373992,0.043846044,0.043846044,-0.0087479841,-0.0087479841,2.4975511e-16,2.4975511e-16,5.4923757e-15,5.4923757e-15,-5.7436003e-15,-5.7436003e-15,2.0660938e-18,2.0660938e-18,-4.9335846e-17,-4.9335846e-17,-0.059873694,-0.059873694,1.8274812e-16,1.8274812e-16,-5.7741797e-17,-5.7741797e-17,2.1420879e-16,2.1420879e-16,5.3882332e-07,5.3882332e-07,4.0748737e-32,4.0748737e-32
-0.041540619,-0.041540619,0.041540619,0.041540619,1.50574e-15,1.50574e-15,-5.1639953e-16,-5.1639953e-16,0.041540619,0.041540619,-0.046479737,-0.046479737,-0.0062480613,-0.0062480613,-0.04647933,-0.04647933,-0.0062480613,-0.0062480613,0.00011312332,0.00011312332,1.0883864e-16,1.0883864e-16,0.0020998358,0.0020998358,0.0020998358,0.0020998358,2.2485034e-17,2.2485034e-17,-0.035405681,-0.035405681,-0.0062480613,-0.0062480613,-0.035405681,-0.035405681,-0.0062480613,-0.0062480613,-2.4459829e-16,-2.4459829e-16,3.4948889e-16,3.4948889e-16,-0.041653742,-0.041653742,1.057303e-16,1.057303e-16,0.015226267,0.015226267,-8.107055e-17,-8.107055e-17,-0.006134938,-0.006134938,0.0062480613,0.0062480613,-0.006134938,-0.006134938,0.0062480613,0.0062480613,0.00011312332,0.00011312332,1.0883919e-16,1.0883919e-16,-0.041540619,-0.041540619,-0.041540619,-0.041540619,-0.0062480613,-0.0062480613,6.9994525e-06,6.9994525e-06,2.712334e-17,2.712334e-17,0.00033584478,0.00033584478,-0.00032884533,-0.00032884533,0.00080606912,0.00080606912,1.9200079e-16,1.9200079e-16,0.57521596,0.57521596,8.9475915e-15,8.9475915e-15,0.11512795,0.11512795,2.5202197e-15,2.5202197e-15,-0.041540619,-0.041540619,0.041653742,0.041653742,-0.0083081237,-0.0083081237,2.6296195e-16,2.6296195e-16,5.9320857e-15,5.9320857e-15,-6.1891885e-15,-6.1891885e-15,2.1938226e-18,2.1938226e-18,-5.0976857e-17,-5.0976857e-17,-0.056880009,-0.056880009,1.9274123e-16,1.9274123e-16,-5.9430346e-17,-5.9430346e-17,2.2002566e-16,2.2002566e-16,5.6011142e-07,5.6011142e-07,4.27002e-32,4.27002e-32
-0.039451282,-0.039451282,0.039451282,0.039451282,1.4155344e-15,1.4155344e-15,-5.4099785e-16,-5.4099785e-16,0.039451282,0.039451282,-0.044155784,-0.044155784,-0.0059356582,-0.0059356582,-0.044155363,-0.044155363,-0.0059356582,-0.0059356582,0.0001197728,0.0001197728,1.2511447e-16,1.2511447e-16,0.001994844,0.001994844,0.001994844,0.001994844,2.2473142e-17,2.2473142e-17,-0.033635397,-0.033635397,-0.0059356582,-0.0059356582,-0.033635397,-0.033635397,-0.0059356582,-0.0059356582,-2.3292452e-16,-2.3292452e-16,3.5640833e-16,3.5640833e-16,-0.039571055,-0.039571055,1.2437894e-16,1.2437894e-16,0.014464954,0.014464954,-7.378961e-17,-7.378961e-17,-0.0058158854,-0.0058158854,0.0059356582,0.0059356582,-0.0058158854,-0.0058158854,0.0059356582,0.0059356582,0.0001197728,0.0001197728,1.2556994e-16,1.2556994e-16,-0.039451282,-0.039451282,-0.039451282,-0.039451282,-0.0059356582,-0.0059356582,6.6494799e-06,6.6494799e-06,2.6819447e-17,2.6819447e-17,0.00031905254,0.00031905254,-0.00031240306,-0.00031240306,0.00077807131,0.00077807131,2.0800479e-16,2.0800479e-16,0.55962508,0.55962508,9.9543239e-15,9.9543239e-15,0.11595652,0.11595652,3.0242528e-15,3.0242528e-15,-0.039451282,-0.039451282,0.039571055,0.039571055,-0.0078902564,-0.0078902564,2.7418067e-16,2.7418067e-16,6.3601579e-15,6.3601579e-15,-6.6213798e-15,-6.6213798e-15,2.3095586e-18,2.3095586e-18,-5.2277043e-17,-5.2277043e-17,-0.054036009,-0.054036009,2.0165606e-16,2.0165606e-16,-6.0701747e-17,-6.0701747e-17,2.2426056e-16,2.2426056e-16,5.7858569e-07,5.7858569e-07,4.3893315e-32,4.3893315e-32
-0.037466412,-0.037466412,0.037466412,0.037466412,1.3253287e-15,1.3253287e-15,-5.636877e-16,-5.636877e-16,0.037466412,0.037466412,-0.041948027,-0.041948027,-0.0056388753,-0.0056388753,-0.041947595,-0.041947595,-0.0056388753,-0.0056388753,0.00012608981,0.00012608981,1.4138988e-16,1.4138988e-16,0.0018951018,0.0018951018,0.0018951018,0.0018951018,2.219374e-17,2.219374e-17,-0.031953627,-0.031953627,-0.0056388753,-0.0056388753,-0.031953627,-0.031953627,-0.0056388753,-0.0056388753,-2.2164245e-16,-2.2164245e-16,3.6171368e-16,3.6171368e-16,-0.037592502,-0.037592502,1.4101901e-16,1.4101901e-16,0.013741706,0.013741706,-6.7522892e-17,-6.7522892e-17,-0.0055127855,-0.0055127855,0.0056388753,0.0056388753,-0.0055127855,-0.0055127855,0.0056388753,0.0056388753,0.00012608981,0.00012608981,1.4227752e-16,1.4227752e-16,-0.037466412,-0.037466412,-0.037466412,-0.037466412,-0.0056388753,-0.0056388753,6.3170059e-06,6.3170059e-06,2.6352013e-17,2.6352013e-17,0.00030309992,0.00030309992,-0.00029678291,-0.00029678291,0.00075147339,0.00075147339,2.2348576e-16,2.2348576e-16,0.54481375,0.54481375,1.0939215e-14,1.0939215e-14,0.11674365,0.11674365,3.5239439e-15,3.5239439e-15,-0.037466412,-0.037466412,0.037592502,0.037592502,-0.0074932825,-0.0074932825,2.8362388e-16,2.8362388e-16,6.7768102e-15,6.7768102e-15,-7.0405961e-15,-7.0405961e-15,2.4140304e-18,2.4140304e-18,-5.3279324e-17,-5.3279324e-17,-0.051334208,-0.051334208,2.0957547e-16,2.0957547e-16,-6.1610131e-17,-6.1610131e-17,2.271217e-16,2.271217e-16,5.9452787e-07,5.9452787e-07,4.4378058e-32,4.4378058e-32
-0.035580786,-0.035580786,0.035580786,0.035580786,1.2351231e-15,1.2351231e-15,-5.8453183e-16,-5.8453183e-16,0.035580786,0.035580786,-0.039850658,-0.039850658,-0.0053569316,-0.0053569316,-0.039850215,-0.039850215,-0.0053569316,-0.0053569316,0.00013209096,0.00013209096,1.5750594e-16,1.5750594e-16,0.0018003467,0.0018003467,0.0018003467,0.0018003467,2.1689896e-17,2.1689896e-17,-0.030355945,-0.030355945,-0.0053569316,-0.0053569316,-0.030355945,-0.030355945,-0.0053569316,-0.0053569316,-2.1074951e-16,-2.1074951e-16,3.6559294e-16,3.6559294e-16,-0.035712877,-0.035712877,1.5584123e-16,1.5584123e-16,0.013054621,0.013054621,-6.2125935e-17,-6.2125935e-17,-0.0052248406,-0.0052248406,0.0053569316,0.0053569316,-0.0052248406,-0.0052248406,0.0053569316,0.0053569316,0.00013209096,0.00013209096,1.5880416e-16,1.5880416e-16,-0.035580786,-0.035580786,-0.035580786,-0.035580786,-0.0053569316,-0.0053569316,6.0011556e-06,6.0011556e-06,2.5749009e-17,2.5749009e-17,0.00028794492,0.00028794492,-0.00028194377,-0.00028194377,0.00072620537,0.00072620537,2.3837028e-16,2.3837028e-16,0.53074299,0.53074299,1.1895964e-14,1.1895964e-14,0.11749143,0.11749143,4.015143e-15,4.015143e-15,-0.035580786,-0.035580786,0.035712877,0.035712877,-0.0071161572,-0.0071161572,2.9148284e-16,2.9148284e-16,7.1822842e-15,7.1822842e-15,-7.4472637e-15,-7.4472637e-15,2.5079272e-18,2.5079272e-18,-5.4021883e-17,-5.4021883e-17,-0.048767498,-0.048767498,2.165767e-16,2.165767e-16,-6.2203592e-17,-6.2203592e-17,2.2879396e-16,2.2879396e-16,6.0819214e-07,6.0819214e-07,4.4223232e-32,4.4223232e-32
-0.033789441,-0.033789441,0.033789441,0.033789441,1.1518564e-15,1.1518564e-15,-6.0359594e-16,-6.0359594e-16,0.033789441,0.033789441,-0.037858155,-0.037858155,-0.005089085,-0.005089085,-0.037857704,-0.037857704,-0.005089085,-0.005089085,0.00013779206,0.00013779206,1.7332941e-16,1.7332941e-16,0.0017103293,0.0017103293,0.0017103293,0.0017103293,2.0999416e-17,2.0999416e-17,-0.028838148,-0.028838148,-0.005089085,-0.005089085,-0.028838148,-0.028838148,-0.005089085,-0.005089085,-2.0024145e-16,-2.0024145e-16,3.6821488e-16,3.6821488e-16,-0.033927233,-0.033927233,1.6901875e-16,1.6901875e-16,0.01240189,0.01240189,-5.7475908e-17,-5.7475908e-17,-0.0049512929,-0.0049512929,0.005089085,0.005089085,-0.0049512929,-0.0049512929,0.005089085,0.005089085,0.00013779206,0.00013779206,1.7501766e-16,1.7501766e-16,-0.033789441,-0.033789441,-0.033789441,-0.033789441,-0.005089085,-0.005089085,5.7010978e-06,5.7010978e-06,2.5034936e-17,2.5034936e-17,0.00027354768,0.00027354768,-0.00026784658,-0.00026784658,0.00070220074,0.00070220074,2.5260013e-16,2.5260013e-16,0.51737576,0.51737576,1.281942e-14,1.281942e-14,0.11820182,0.11820182,4.494394e-15,4.494394e-15,-0.033789441,-0.033789441,0.033927233,0.033927233,-0.0067578882,-0.0067578882,2.9792954e-16,2.9792954e-16,7.5768397e-15,7.5768397e-15,-7.8418101e-15,-7.8418101e-15,2.5919008e-18,2.5919008e-18,-5.4538669e-17,-5.4538669e-17,-0.046329123,-0.046329123,2.2273178e-16,2.2273178e-16,-6.2524827e-17,-6.2524827e-17,2.2944139e-16,2.2944139e-16,6.1980784e-07,6.1980784e-07,4.3508767e-32,4.3508767e-32
-0.032087663,-0.032087663,0.032087663,0.032087663,1.0685897e-15,1.0685897e-15,-6.2094788e-16,-6.2094788e-16,0.032087663,0.032087663,-0.035965277,-0.035965277,-0.0048346307,-0.0048346307,-0.035964819,-0.035964819,-0.0048346307,-0.0048346307,0.0001432081,0.0001432081,1.8874956e-16,1.8874956e-16,0.0016248129,0.0016248129,0.0016248129,0.0016248129,2.0155421e-17,2.0155421e-17,-0.027396241,-0.027396241,-0.0048346307,-0.0048346307,-0.027396241,-0.027396241,-0.0048346307,-0.0048346307,-1.9011262e-16,-1.9011262e-16,3.6973092e-16,3.6973092e-16,-0.032230872,-0.032230872,1.8070877e-16,1.8070877e-16,0.011781795,0.011781795,-5.3467917e-17,-5.3467917e-17,-0.0046914226,-0.0046914226,0.0048346307,0.0048346307,-0.0046914226,-0.0046914226,0.0048346307,0.0048346307,0.0001432081,0.0001432081,1.9080834e-16,1.9080834e-16,-0.032087663,-0.032087663,-0.032087663,-0.032087663,-0.0048346307,-0.0048346307,5.4160429e-06,5.4160429e-06,2.4231208e-17,2.4231208e-17,0.00025987029,0.00025987029,-0.00025445425,-0.00025445425,0.00067939635,0.00067939635,2.6613026e-16,2.6613026e-16,0.50467689,0.50467689,1.3705442e-14,1.3705442e-14,0.11887669,0.11887669,4.9588498e-15,4.9588498e-15,-0.032087663,-0.032087663,0.032230872,0.032230872,-0.0064175327,-0.0064175327,3.0311865e-16,3.0311865e-16,7.9607516e-15,7.9607516e-15,-8.2246618e-15,-8.2246618e-15,2.6665676e-18,2.6665676e-18,-5.4859834e-17,-5.4859834e-17,-0.044012667,-0.044012667,2.2810781e-16,2.2810781e-16,-6.2611702e-17,-6.2611702e-17,2.2920933e-16,2.2920933e-16,6.2958186e-07,6.2958186e-07,4.2319574e-32,4.2319574e-32
-0.030470975,-0.030470975,0.030470975,0.030470975,9.8185349e-16,9.8185349e-16,-6.3665678e-16,-6.3665678e-16,0.030470975,0.030470975,-0.034167042,-0.034167042,-0.0045928992,-0.0045928992,-0.034166578,-0.034166578,-0.0045928992,-0.0045928992,0.00014835334,0.00014835334,2.0367537e-16,2.0367537e-16,0.0015435722,0.0015435722,0.0015435722,0.0015435722,1.9186868e-17,1.9186868e-17,-0.026026429,-0.026026429,-0.0045928992,-0.0045928992,-0.026026429,-0.026026429,-0.0045928992,-0.0045928992,-1.8035622e-16,-1.8035622e-16,3.7027686e-16,3.7027686e-16,-0.030619328,-0.030619328,1.91054e-16,1.91054e-16,0.011192706,0.011192706,-5.0012033e-17,-5.0012033e-17,-0.0044445458,-0.0044445458,0.0045928992,0.0045928992,-0.0044445458,-0.0044445458,0.0045928992,0.0045928992,0.00014835334,0.00014835334,2.0608617e-16,2.0608617e-16,-0.030470975,-0.030470975,-0.030470975,-0.030470975,-0.0045928992,-0.0045928992,5.1452408e-06,5.1452408e-06,2.3356494e-17,2.3356494e-17,0.00024687678,0.00024687678,-0.00024173154,-0.00024173154,0.00065773218,0.00065773218,2.7892704e-16,2.7892704e-16,0.49261297,0.49261297,1.4550766e-14,1.4550766e-14,0.11951782,0.11951782,5.4061951e-15,5.4061951e-15,-0.030470975,-0.030470975,0.030619328,0.030619328,-0.0060941949,-0.0060941949,3.0718917e-16,3.0718917e-16,8.3343058e-15,8.3343058e-15,-8.5962416e-15,-8.5962416e-15,2.7325105e-18,2.7325105e-18,-5.5012137e-17,-5.5012137e-17,-0.041812034,-0.041812034,2.3276732e-16,2.3276732e-16,-6.2497766e-17,-6.2497766e-17,2.2822647e-16,2.2822647e-16,6.3770087e-07,6.3770087e-07,4.0740856e-32,4.0740856e-32
-0.02893512,-0.02893512,0.02893512,0.02893512,9.1246455e-16,9.1246455e-16,-6.5079244e-16,-6.5079244e-16,0.02893512,0.02893512,-0.032458718,-0.032458718,-0.0043632542,-0.0043632542,-0.032458249,-0.032458249,-0.0043632542,-0.0043632542,0.00015324132,0.00015324132,2.1803309e-16,2.1803309e-16,0.0014663936,0.0014663936,0.0014663936,0.0014663936,1.8119018e-17,1.8119018e-17,-0.024725107,-0.024725107,-0.0043632542,-0.0043632542,-0.024725107,-0.024725107,-0.0043632542,-0.0043632542,-1.7096449e-16,-1.7096449e-16,3.6997442e-16,3.6997442e-16,-0.029088362,-0.029088362,2.0018402e-16,2.0018402e-16,0.01063307,0.01063307,-4.7030909e-17,-4.7030909e-17,-0.0042100129,-0.0042100129,0.0043632542,0.0043632542,-0.0042100129,-0.0042100129,0.0043632542,0.0043632542,0.00015324132,0.00015324132,2.2077829e-16,2.2077829e-16,-0.02893512,-0.02893512,-0.02893512,-0.02893512,-0.0043632542,-0.0043632542,4.8879788e-06,4.8879788e-06,2.2427033e-17,2.2427033e-17,0.00023453294,0.00023453294,-0.00022964496,-0.00022964496,0.00063715122,0.00063715122,2.9096672e-16,2.9096672e-16,0.48115224,0.48115224,1.5352886e-14,1.5352886e-14,0.12012689,0.12012689,5.8345793e-15,5.8345793e-15,-0.02893512,-0.02893512,0.029088362,0.029088362,-0.005787024,-0.005787024,3.1026607e-16,3.1026607e-16,8.6977965e-15,8.6977965e-15,-8.9569675e-15,-8.9569675e-15,2.7902804e-18,2.7902804e-18,-5.5019302e-17,-5.5019302e-17,-0.039721432,-0.039721432,2.3676852e-16,2.3676852e-16,-6.2212706e-17,-6.2212706e-17,2.2660661e-16,2.2660661e-16,6.4433323e-07,6.4433323e-07,3.8854677e-32,3.8854677e-32
-0.027476059,-0.027476059,0.027476059,0.027476059,8.3266727e-16,8.3266727e-16,-6.6342476e-16,-6.6342476e-16,0.027476059,0.027476059,-0.030835809,-0.030835809,-0.0041450915,-0.0041450915,-0.030835337,-0.030835337,-0.0041450915,-0.0041450915,0.0001578849,0.0001578849,2.3176397e-16,2.3176397e-16,0.0013930739,0.0013930739,0.0013930739,0.0013930739,1.6973848e-17,1.6973848e-17,-0.023488852,-0.023488852,-0.0041450915,-0.0041450915,-0.023488852,-0.023488852,-0.0041450915,-0.0041450915,-1.6192892e-16,-1.6192892e-16,3.6893262e-16,3.6893262e-16,-0.027633943,-0.027633943,2.082165e-16,2.082165e-16,0.010101417,0.010101417,-4.4457831e-17,-4.4457831e-17,-0.0039872066,-0.0039872066,0.0041450915,0.0041450915,-0.0039872066,-0.0039872066,0.0041450915,0.0041450915,0.0001578849,0.0001578849,2.3482686e-16,2.3482686e-16,-0.027476059,-0.027476059,-0.027476059,-0.027476059,-0.0041450915,-0.0041450915,4.6435798e-06,4.6435798e-06,2.1456903e-17,2.1456903e-17,0.00022280629,0.00022280629,-0.00021816271,-0.00021816271,0.0006175993,0.0006175993,3.0223405e-16,3.0223405e-16,0.47026455,0.47026455,1.610996e-14,1.610996e-14,0.1207055,0.1207055,6.2425557e-15,6.2425557e-15,-0.027476059,-0.027476059,0.027633943,0.027633943,-0.0054952117,-0.0054952117,3.1246157e-16,3.1246157e-16,9.0515238e-15,9.0515238e-15,-9.3072503e-15,-9.3072503e-15,2.8403982e-18,2.8403982e-18,-5.4902337e-17,-5.4902337e-17,-0.03773536,-0.03773536,2.4016558e-16,2.4016558e-16,-6.178276e-17,-6.178276e-17,2.2445019e-16,2.2445019e-16,6.4963086e-07,6.4963086e-07,3.6737586e-32,3.6737586e-32
-0.02608995,-0.02608995,0.02608995,0.02608995,7.5980888e-16,7.5980888e-16,-6.7462322e-16,-6.7462322e-16,0.02608995,0.02608995,-0.029294045,-0.029294045,-0.0039378369,-0.0039378369,-0.02929357,-0.02929357,-0.0039378369,-0.0039378369,0.0001622963,0.0001622963,2.4482236e-16,2.4482236e-16,0.0013234202,0.0013234202,0.0013234202,0.0013234202,1.5770427e-17,1.5770427e-17,-0.022314409,-0.022314409,-0.0039378369,-0.0039378369,-0.022314409,-0.022314409,-0.0039378369,-0.0039378369,-1.5324038e-16,-1.5324038e-16,3.6724908e-16,3.6724908e-16,-0.026252246,-0.026252246,2.1525827e-16,2.1525827e-16,0.0095963459,0.0095963459,-4.2235134e-17,-4.2235134e-17,-0.0037755406,-0.0037755406,0.0039378369,0.0039378369,-0.0037755406,-0.0037755406,0.0039378369,0.0039378369,0.0001622963,0.0001622963,2.4818705e-16,2.4818705e-16,-0.02608995,-0.02608995,-0.02608995,-0.02608995,-0.0039378369,-0.0039378369,4.4114008e-06,4.4114008e-06,2.0458274e-17,2.0458274e-17,0.00021166598,0.00021166598,-0.00020725458,-0.00020725458,0.00059902498,0.00059902498,3.1272104e-16,3.1272104e-16,0.45992125,0.45992125,1.6820714e-14,1.6820714e-14,0.12125519,0.12125519,6.6290285e-15,6.6290285e-15,-0.02608995,-0.02608995,0.026252246,0.026252246,-0.00521799,-0.00521799,3.1387651e-16,3.1387651e-16,9.3957907e-15,9.3957907e-15,-9.6474933e-15,-9.6474933e-15,2.8833559e-18,2.8833559e-18,-5.4679828e-17,-5.4679828e-17,-0.035848592,-0.035848592,2.4300893e-16,2.4300893e-16,-6.1231086e-17,-6.1231086e-17,2.2184581e-16,2.2184581e-16,6.5373078e-07,6.5373078e-07,3.4459115e-32,3.4459115e-32
-0.024773147,-0.024773147,0.024773147,0.024773147,7.0082828e-16,7.0082828e-16,-6.8445656e-16,-6.8445656e-16,0.024773147,0.024773147,-0.027829369,-0.027829369,-0.0037409451,-0.0037409451,-0.027828892,-0.027828892,-0.0037409451,-0.0037409451,0.00016648713,0.00016648713,2.5717392e-16,2.5717392e-16,0.0012572492,0.0012572492,0.0012572492,0.0012572492,1.4525245e-17,1.4525245e-17,-0.021198689,-0.021198689,-0.0037409451,-0.0037409451,-0.021198689,-0.021198689,-0.0037409451,-0.0037409451,-1.4488925e-16,-1.4488925e-16,3.6501111e-16,3.6501111e-16,-0.024939634,-0.024939634,2.2140636e-16,2.2140636e-16,0.0091165286,0.0091165286,-4.031288e-17,-4.031288e-17,-0.003574458,-0.003574458,0.0037409451,0.0037409451,-0.003574458,-0.003574458,0.0037409451,0.0037409451,0.00016648713,0.00016648713,2.6082532e-16,2.6082532e-16,-0.024773147,-0.024773147,-0.024773147,-0.024773147,-0.0037409451,-0.0037409451,4.1908308e-06,4.1908308e-06,1.9441621e-17,1.9441621e-17,0.00020108268,0.00020108268,-0.00019689185,-0.00019689185,0.00058137938,0.00058137938,3.2242591e-16,3.2242591e-16,0.45009511,0.45009511,1.7484363e-14,1.7484363e-14,0.12177739,0.12177739,6.9932053e-15,6.9932053e-15,-0.024773147,-0.024773147,0.024939634,0.024939634,-0.0049546294,-0.0049546294,3.1460139e-16,3.1460139e-16,9.730902e-15,9.730902e-15,-9.9780907e-15,-9.9780907e-15,2.9196187e-18,2.9196187e-18,-5.436819e-17,-5.436819e-17,-0.034056163,-0.034056163,2.4534543e-16,2.4534543e-16,-6.0578093e-17,-6.0578093e-17,2.1887143e-16,2.1887143e-16,6.5675655e-07,6.5675655e-07,3.208095e-32,3.208095e-32
-0.023522184,-0.023522184,0.023522184,0.023522184,6.3143935e-16,6.3143935e-16,-6.9299236e-16,-6.9299236e-16,0.023522184,0.023522184,-0.026437926,-0.026437926,-0.0035538978,-0.0035538978,-0.026437447,-0.026437447,-0.0035538978,-0.0035538978,0.00017046842,0.00017046842,2.6879411e-16,2.6879411e-16,0.0011943868,0.0011943868,0.0011943868,0.0011943868,1.325251e-17,1.325251e-17,-0.020138754,-0.020138754,-0.0035538978,-0.0035538978,-0.020138754,-0.020138754,-0.0035538978,-0.0035538978,-1.3686559e-16,-1.3686559e-16,3.6229677e-16,3.6229677e-16,-0.023692652,-0.023692652,2.2674886e-16,2.2674886e-16,0.0086607022,0.0086607022,-3.8647775e-17,-3.8647775e-17,-0.0033834294,-0.0033834294,0.0035538978,0.0035538978,-0.0033834294,-0.0033834294,0.0035538978,0.0035538978,0.00017046842,0.00017046842,2.727179e-16,2.727179e-16,-0.023522184,-0.023522184,-0.023522184,-0.023522184,-0.0035538978,-0.0035538978,3.9812892e-06,3.9812892e-06,1.8415925e-17,1.8415925e-17,0.00019102854,0.00019102854,-0.00018704725,-0.00018704725,0.00056461606,0.00056461606,3.3135213e-16,3.3135213e-16,0.44076027,0.44076027,1.8100539e-14,1.8100539e-14,0.12227348,0.12227348,7.3345554e-15,7.3345554e-15,-0.023522184,-0.023522184,0.023692652,0.023692652,-0.0047044368,-0.0047044368,3.1471745e-16,3.1471745e-16,1.0057162e-14,1.0057162e-14,-1.0299427e-14,-1.0299427e-14,2.9496259e-18,2.9496259e-18,-5.3981904e-17,-5.3981904e-17,-0.032353354,-0.032353354,2.4721867e-16,2.4721867e-16,-5.9841738e-17,-5.9841738e-17,2.1559559e-16,2.1559559e-16,6.5881968e-07,6.5881968e-07,2.9656627e-32,2.9656627e-32
-0.022333769,-0.022333769,0.022333769,0.022333769,5.689893e-16,5.689893e-16,-7.0029681e-16,-7.0029681e-16,0.022333769,0.022333769,-0.025116055,-0.025116055,-0.003376203,-0.003376203,-0.025115575,-0.025115575,-0.003376203,-0.003376203,0.00017425065,0.00017425065,2.7966685e-16,2.7966685e-16,0.0011346674,0.0011346674,0.0011346674,0.0011346674,1.1964412e-17,1.1964412e-17,-0.019131817,-0.019131817,-0.003376203,-0.003376203,-0.019131817,-0.019131817,-0.003376203,-0.003376203,-1.291592e-16,-1.291592e-16,3.5917575e-16,3.5917575e-16,-0.02250802,-0.02250802,2.3136576e-16,2.3136576e-16,0.0082276671,0.0082276671,-3.7202247e-17,-3.7202247e-17,-0.0032019523,-0.0032019523,0.003376203,0.003376203,-0.0032019523,-0.0032019523,0.003376203,0.003376203,0.00017425065,0.00017425065,2.8384939e-16,2.8384939e-16,-0.022333769,-0.022333769,-0.022333769,-0.022333769,-0.003376203,-0.003376203,3.7822248e-06,3.7822248e-06,1.7388849e-17,1.7388849e-17,0.00018147712,0.00018147712,-0.00017769489,-0.00017769489,0.0005486909,0.0005486909,3.3950758e-16,3.3950758e-16,0.43189218,0.43189218,1.8669235e-14,1.8669235e-14,0.12274477,0.12274477,7.6527727e-15,7.6527727e-15,-0.022333769,-0.022333769,0.02250802,0.02250802,-0.0044667538,-0.0044667538,3.1429755e-16,3.1429755e-16,1.0374873e-14,1.0374873e-14,-1.0611877e-14,-1.0611877e-14,2.9737923e-18,2.9737923e-18,-5.3533727e-17,-5.3533727e-17,-0.030735687,-0.030735687,2.4866913e-16,2.4866913e-16,-5.9037789e-17,-5.9037789e-17,2.1207837e-16,2.1207837e-16,6.6002067e-07,6.6002067e-07,2.7231609e-32,2.7231609e-32
