e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.00024611124,0.00024611124,-0.00024611124,-0.00024611124,1.0999773e-14,1.0999773e-14,1.0976785e-14,1.0976785e-14,-0.00024611124,-0.00024611124,-2.3465987e-08,-2.3465987e-08,-2.5117818e-10,-2.5117818e-10,-1.8685159e-09,-1.8685159e-09,-2.5117818e-10,-2.5117818e-10,0.00024611291,0.00024611291,-1.1192734e-14,-1.1192734e-14,8.4415521e-11,8.4415521e-11,8.4415522e-11,8.4415522e-11,-2.9694269e-17,-2.9694269e-17,-1.4233445e-09,-1.4233445e-09,-2.5117826e-10,-2.5117826e-10,-1.4233445e-09,-1.4233445e-09,-2.5117845e-10,-2.5117845e-10,3.3567778e-17,3.3567778e-17,1.8970078e-16,1.8970078e-16,-1.674523e-09,-1.674523e-09,2.274896e-16,2.274896e-16,6.1210621e-10,6.1210621e-10,2.2307161e-15,2.2307161e-15,0.00024611266,0.00024611266,2.5116728e-10,2.5116728e-10,0.00024611266,0.00024611266,2.5116729e-10,2.5116729e-10,0.00024611291,0.00024611291,-1.1233488e-14,-1.1233488e-14,0.00024611124,0.00024611124,0.00024611124,0.00024611124,2.8138507e-13,2.8138507e-13,4.3211392e-17,4.3211392e-17,1.3501304e-11,1.3501304e-11,-1.3219948e-11,-1.3219948e-11,0.00024611294,0.00024611294,-1.1306468e-14,-1.1306468e-14,0.26339845,0.26339845,-7.1226841e-13,-7.1226841e-13,0.13169922,0.13169922,-3.5581123e-13,-3.5581123e-13,0.00024611124,0.00024611124,1.6745119e-09,1.6745119e-09,4.9222248e-05,4.9222248e-05,-2.3785553e-15,-2.3785553e-15,2.0120522e-14,2.0120522e-14,-2.0115571e-14,-2.0115571e-14,1.171851e-19,1.171851e-19,9.0351412e-18,9.0351412e-18,-2.2866337e-09,-2.2866337e-09,3.3183858e-16,3.3183858e-16,1.0579627e-17,1.0579627e-17,-1.855087e-16,-1.855087e-16,2.9696523e-08,2.9696523e-08,1.2323737e-31,1.2323737e-31
0.00024611132,0.00024611132,-0.00024611132,-0.00024611132,1.1031703e-14,1.1031703e-14,1.1011223e-14,1.1011223e-14,-0.00024611132,-0.00024611132,-2.3156587e-08,-2.3156587e-08,-2.3861926e-10,-2.3861926e-10,-1.7750901e-09,-1.7750901e-09,-2.3861926e-10,-2.3861926e-10,0.00024611291,0.00024611291,-1.1226985e-14,-1.1226985e-14,8.0194745e-11,8.0194745e-11,8.0194746e-11,8.0194746e-11,-2.9694314e-17,-2.9694314e-17,-1.3521773e-09,-1.3521773e-09,-2.3861934e-10,-2.3861934e-10,-1.3521773e-09,-1.3521773e-09,-2.3861953e-10,-2.3861953e-10,3.3914788e-17,3.3914788e-17,1.8954128e-16,1.8954128e-16,-1.5907969e-09,-1.5907969e-09,2.2767711e-16,2.2767711e-16,5.8150065e-10,5.8150065e-10,2.2309036e-15,2.2309036e-15,0.00024611267,0.00024611267,2.3860833e-10,2.3860833e-10,0.00024611267,0.00024611267,2.3860834e-10,2.3860834e-10,0.00024611291,0.00024611291,-1.1267738e-14,-1.1267738e-14,0.00024611132,0.00024611132,0.00024611132,0.00024611132,2.6731582e-13,2.6731582e-13,4.3211362e-17,4.3211362e-17,1.2826239e-11,1.2826239e-11,-1.2558952e-11,-1.2558952e-11,0.00024611294,0.00024611294,-1.1340719e-14,-1.1340719e-14,0.26339845,0.26339845,-7.1442699e-13,-7.1442699e-13,0.13169922,0.13169922,-3.5688988e-13,-3.5688988e-13,0.00024611132,0.00024611132,1.5907858e-09,1.5907858e-09,4.9222264e-05,4.9222264e-05,-2.3853679e-15,-2.3853679e-15,2.0195421e-14,2.0195421e-14,-2.0190452e-14,-2.0190452e-14,1.1741093e-19,1.1741093e-19,9.0351412e-18,9.0351412e-18,-2.172302e-09,-2.172302e-09,3.3183857e-16,3.3183857e-16,1.0579627e-17,1.0579627e-17,-1.855087e-16,-1.855087e-16,2.9399558e-08,2.9399558e-08,1.2323719e-31,1.2323719e-31
0.0002461114,0.0002461114,-0.0002461114,-0.0002461114,1.1063687e-14,1.1063687e-14,1.1045662e-14,1.1045662e-14,-0.0002461114,-0.0002461114,-2.2854017e-08,-2.2854017e-08,-2.2668829e-10,-2.2668829e-10,-1.6863356e-09,-1.6863356e-09,-2.2668829e-10,-2.2668829e-10,0.00024611291,0.00024611291,-1.1261236e-14,-1.1261236e-14,7.6185008e-11,7.6185008e-11,7.6185009e-11,7.6185009e-11,-2.9694357e-17,-2.9694357e-17,-1.2845684e-09,-1.2845684e-09,-2.2668837e-10,-2.2668837e-10,-1.2845685e-09,-1.2845685e-09,-2.2668856e-10,-2.2668856e-10,3.4261829e-17,3.4261829e-17,1.8938177e-16,1.8938177e-16,-1.5112571e-09,-1.5112571e-09,2.2786464e-16,2.2786464e-16,5.5242536e-10,5.5242536e-10,2.2310911e-15,2.2310911e-15,0.00024611269,0.00024611269,2.2667732e-10,2.2667732e-10,0.00024611269,0.00024611269,2.2667733e-10,2.2667733e-10,0.00024611291,0.00024611291,-1.1301989e-14,-1.1301989e-14,0.0002461114,0.0002461114,0.0002461114,0.0002461114,2.5395003e-13,2.5395003e-13,4.3211333e-17,4.3211333e-17,1.2184927e-11,1.2184927e-11,-1.1931006e-11,-1.1931006e-11,0.00024611294,0.00024611294,-1.137497e-14,-1.137497e-14,0.26339845,0.26339845,-7.1658556e-13,-7.1658556e-13,0.13169922,0.13169922,-3.5796852e-13,-3.5796852e-13,0.0002461114,0.0002461114,1.5112459e-09,1.5112459e-09,4.922228e-05,4.922228e-05,-2.3921805e-15,-2.3921805e-15,2.0270321e-14,2.0270321e-14,-2.0265334e-14,-2.0265334e-14,1.1763156e-19,1.1763156e-19,9.0351411e-18,9.0351411e-18,-2.0636869e-09,-2.0636869e-09,3.3183856e-16,3.3183856e-16,1.0579627e-17,1.0579627e-17,-1.8550869e-16,-1.8550869e-16,2.9105562e-08,2.9105562e-08,1.2323701e-31,1.2323701e-31
0.00024611148,0.00024611148,-0.00024611148,-0.00024611148,1.1095562e-14,1.1095562e-14,1.10801e-14,1.10801e-14,-0.00024611148,-0.00024611148,-2.2558023e-08,-2.2558023e-08,-2.1535387e-10,-2.1535387e-10,-1.6020188e-09,-1.6020188e-09,-2.1535387e-10,-2.1535387e-10,0.00024611291,0.00024611291,-1.1295486e-14,-1.1295486e-14,7.2375758e-11,7.2375758e-11,7.2375758e-11,7.2375758e-11,-2.96944e-17,-2.96944e-17,-1.22034e-09,-1.22034e-09,-2.1535394e-10,-2.1535394e-10,-1.2203401e-09,-1.2203401e-09,-2.1535414e-10,-2.1535414e-10,3.4608901e-17,3.4608901e-17,1.8922225e-16,1.8922225e-16,-1.4356943e-09,-1.4356943e-09,2.2805218e-16,2.2805218e-16,5.2480383e-10,5.2480383e-10,2.2312787e-15,2.2312787e-15,0.0002461127,0.0002461127,2.1534287e-10,2.1534287e-10,0.0002461127,0.0002461127,2.1534287e-10,2.1534287e-10,0.00024611291,0.00024611291,-1.1336239e-14,-1.1336239e-14,0.00024611148,0.00024611148,0.00024611148,0.00024611148,2.4125253e-13,2.4125253e-13,4.3211305e-17,4.3211305e-17,1.1575681e-11,1.1575681e-11,-1.1334458e-11,-1.1334458e-11,0.00024611294,0.00024611294,-1.1409221e-14,-1.1409221e-14,0.26339845,0.26339845,-7.1874414e-13,-7.1874414e-13,0.13169922,0.13169922,-3.5904716e-13,-3.5904716e-13,0.00024611148,0.00024611148,1.4356831e-09,1.4356831e-09,4.9222296e-05,4.9222296e-05,-2.3989932e-15,-2.3989932e-15,2.0345223e-14,2.0345223e-14,-2.0340217e-14,-2.0340217e-14,1.1784711e-19,1.1784711e-19,9.0351411e-18,9.0351411e-18,-1.9605026e-09,-1.9605026e-09,3.3183855e-16,3.3183855e-16,1.0579627e-17,1.0579627e-17,-1.8550869e-16,-1.8550869e-16,2.8814506e-08,2.8814506e-08,1.2323683e-31,1.2323683e-31
0.00024611155,0.00024611155,-0.00024611155,-0.00024611155,1.1127546e-14,1.1127546e-14,1.1114538e-14,1.1114538e-14,-0.00024611155,-0.00024611155,-2.2268363e-08,-2.2268363e-08,-2.0458617e-10,-2.0458617e-10,-1.5219179e-09,-1.5219179e-09,-2.0458617e-10,-2.0458617e-10,0.00024611291,0.00024611291,-1.1329737e-14,-1.1329737e-14,6.875697e-11,6.875697e-11,6.8756971e-11,6.8756971e-11,-2.9694441e-17,-2.9694441e-17,-1.1593231e-09,-1.1593231e-09,-2.0458624e-10,-2.0458624e-10,-1.1593231e-09,-1.1593231e-09,-2.0458643e-10,-2.0458643e-10,3.4956003e-17,3.4956003e-17,1.8906271e-16,1.8906271e-16,-1.3639096e-09,-1.3639096e-09,2.2823975e-16,2.2823975e-16,4.9856338e-10,4.9856338e-10,2.2314663e-15,2.2314663e-15,0.00024611271,0.00024611271,2.0457513e-10,2.0457513e-10,0.00024611271,0.00024611271,2.0457514e-10,2.0457514e-10,0.00024611291,0.00024611291,-1.137049e-14,-1.137049e-14,0.00024611155,0.00024611155,0.00024611155,0.00024611155,2.291899e-13,2.291899e-13,4.3211277e-17,4.3211277e-17,1.0996897e-11,1.0996897e-11,-1.0767737e-11,-1.0767737e-11,0.00024611294,0.00024611294,-1.1443471e-14,-1.1443471e-14,0.26339845,0.26339845,-7.2090271e-13,-7.2090271e-13,0.13169922,0.13169922,-3.601258e-13,-3.601258e-13,0.00024611155,0.00024611155,1.3638984e-09,1.3638984e-09,4.922231e-05,4.922231e-05,-2.4058058e-15,-2.4058058e-15,2.0420125e-14,2.0420125e-14,-2.0415101e-14,-2.0415101e-14,1.1805771e-19,1.1805771e-19,9.0351411e-18,9.0351411e-18,-1.8624774e-09,-1.8624774e-09,3.3183854e-16,3.3183854e-16,1.0579627e-17,1.0579627e-17,-1.8550869e-16,-1.8550869e-16,2.8526361e-08,2.8526361e-08,1.2323666e-31,1.2323666e-31
0.00024611162,0.00024611162,-0.00024611162,-0.00024611162,1.115953e-14,1.115953e-14,1.1148977e-14,1.1148977e-14,-0.00024611162,-0.00024611162,-2.1984802e-08,-2.1984802e-08,-1.9435685e-10,-1.9435685e-10,-1.445822e-09,-1.445822e-09,-1.9435685e-10,-1.9435685e-10,0.00024611291,0.00024611291,-1.1363988e-14,-1.1363988e-14,6.5319122e-11,6.5319122e-11,6.5319122e-11,6.5319122e-11,-2.9694482e-17,-2.9694482e-17,-1.1013569e-09,-1.1013569e-09,-1.9435692e-10,-1.9435692e-10,-1.101357e-09,-1.101357e-09,-1.9435712e-10,-1.9435712e-10,3.5303135e-17,3.5303135e-17,1.8890316e-16,1.8890316e-16,-1.2957141e-09,-1.2957141e-09,2.2842733e-16,2.2842733e-16,4.7363496e-10,4.7363496e-10,2.2316538e-15,2.2316538e-15,0.00024611272,0.00024611272,1.9434578e-10,1.9434578e-10,0.00024611272,0.00024611272,1.9434579e-10,1.9434579e-10,0.00024611291,0.00024611291,-1.1404741e-14,-1.1404741e-14,0.00024611162,0.00024611162,0.00024611162,0.00024611162,2.1773041e-13,2.1773041e-13,4.321125e-17,4.321125e-17,1.0447053e-11,1.0447053e-11,-1.0229352e-11,-1.0229352e-11,0.00024611294,0.00024611294,-1.1477722e-14,-1.1477722e-14,0.26339845,0.26339845,-7.2306129e-13,-7.2306129e-13,0.13169922,0.13169922,-3.6120445e-13,-3.6120445e-13,0.00024611162,0.00024611162,1.2957029e-09,1.2957029e-09,4.9222324e-05,4.9222324e-05,-2.4126184e-15,-2.4126184e-15,2.0495029e-14,2.0495029e-14,-2.0489986e-14,-2.0489986e-14,1.1826347e-19,1.1826347e-19,9.0351411e-18,9.0351411e-18,-1.7693536e-09,-1.7693536e-09,3.3183853e-16,3.3183853e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.8241098e-08,2.8241098e-08,1.232365e-31,1.232365e-31
0.00024611168,0.00024611168,-0.00024611168,-0.00024611168,1.1191406e-14,1.1191406e-14,1.1183415e-14,1.1183415e-14,-0.00024611168,-0.00024611168,-2.1707121e-08,-2.1707121e-08,-1.84639e-10,-1.84639e-10,-1.3735309e-09,-1.3735309e-09,-1.84639e-10,-1.84639e-10,0.00024611291,0.00024611291,-1.1398238e-14,-1.1398238e-14,6.2053166e-11,6.2053166e-11,6.2053167e-11,6.2053167e-11,-2.9694522e-17,-2.9694522e-17,-1.0462891e-09,-1.0462891e-09,-1.8463907e-10,-1.8463907e-10,-1.0462891e-09,-1.0462891e-09,-1.8463926e-10,-1.8463926e-10,3.5650296e-17,3.5650296e-17,1.887436e-16,1.887436e-16,-1.2309284e-09,-1.2309284e-09,2.2861493e-16,2.2861493e-16,4.4995295e-10,4.4995295e-10,2.2318414e-15,2.2318414e-15,0.00024611273,0.00024611273,1.8462789e-10,1.8462789e-10,0.00024611273,0.00024611273,1.846279e-10,1.846279e-10,0.00024611291,0.00024611291,-1.1438992e-14,-1.1438992e-14,0.00024611168,0.00024611168,0.00024611168,0.00024611168,2.0684389e-13,2.0684389e-13,4.3211223e-17,4.3211223e-17,9.9247004e-12,9.9247004e-12,-9.7178857e-12,-9.7178857e-12,0.00024611293,0.00024611293,-1.1511973e-14,-1.1511973e-14,0.26339845,0.26339845,-7.2521987e-13,-7.2521987e-13,0.13169922,0.13169922,-3.6228309e-13,-3.6228309e-13,0.00024611168,0.00024611168,1.2309172e-09,1.2309172e-09,4.9222337e-05,4.9222337e-05,-2.419431e-15,-2.419431e-15,2.0569934e-14,2.0569934e-14,-2.0564872e-14,-2.0564872e-14,1.184645e-19,1.184645e-19,9.035141e-18,9.035141e-18,-1.6808859e-09,-1.6808859e-09,3.3183853e-16,3.3183853e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.7958687e-08,2.7958687e-08,1.2323634e-31,1.2323634e-31
0.00024611174,0.00024611174,-0.00024611174,-0.00024611174,1.122339e-14,1.122339e-14,1.1217854e-14,1.1217854e-14,-0.00024611174,-0.00024611174,-2.1435109e-08,-2.1435109e-08,-1.7540704e-10,-1.7540704e-10,-1.3048543e-09,-1.3048543e-09,-1.7540704e-10,-1.7540704e-10,0.00024611291,0.00024611291,-1.1432489e-14,-1.1432489e-14,5.8950508e-11,5.8950508e-11,5.8950509e-11,5.8950509e-11,-2.969456e-17,-2.969456e-17,-9.9397467e-10,-9.9397467e-10,-1.7540711e-10,-1.7540711e-10,-9.9397471e-10,-9.9397471e-10,-1.7540731e-10,-1.7540731e-10,3.5997485e-17,3.5997485e-17,1.8858403e-16,1.8858403e-16,-1.169382e-09,-1.169382e-09,2.2880255e-16,2.2880255e-16,4.2745505e-10,4.2745505e-10,2.2320291e-15,2.2320291e-15,0.00024611274,0.00024611274,1.753959e-10,1.753959e-10,0.00024611274,0.00024611274,1.7539591e-10,1.7539591e-10,0.00024611291,0.00024611291,-1.1473242e-14,-1.1473242e-14,0.00024611174,0.00024611174,0.00024611174,0.00024611174,1.9650169e-13,1.9650169e-13,4.3211198e-17,4.3211198e-17,9.4284657e-12,9.4284657e-12,-9.2319931e-12,-9.2319931e-12,0.00024611293,0.00024611293,-1.1546224e-14,-1.1546224e-14,0.26339845,0.26339845,-7.2737846e-13,-7.2737846e-13,0.13169922,0.13169922,-3.6336174e-13,-3.6336174e-13,0.00024611174,0.00024611174,1.1693707e-09,1.1693707e-09,4.9222349e-05,4.9222349e-05,-2.4262436e-15,-2.4262436e-15,2.0644839e-14,2.0644839e-14,-2.063976e-14,-2.063976e-14,1.186609e-19,1.186609e-19,9.035141e-18,9.035141e-18,-1.5968416e-09,-1.5968416e-09,3.3183852e-16,3.3183852e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.76791e-08,2.76791e-08,1.2323618e-31,1.2323618e-31
0.0002461118,0.0002461118,-0.0002461118,-0.0002461118,1.125532e-14,1.125532e-14,1.1252292e-14,1.1252292e-14,-0.0002461118,-0.0002461118,-2.1168564e-08,-2.1168564e-08,-1.6663668e-10,-1.6663668e-10,-1.2396116e-09,-1.2396116e-09,-1.6663668e-10,-1.6663668e-10,0.00024611291,0.00024611291,-1.146674e-14,-1.146674e-14,5.6002983e-11,5.6002983e-11,5.6002983e-11,5.6002983e-11,-2.9694598e-17,-2.9694598e-17,-9.4427595e-10,-9.4427595e-10,-1.6663675e-10,-1.6663675e-10,-9.44276e-10,-9.44276e-10,-1.6663694e-10,-1.6663694e-10,3.6344702e-17,3.6344702e-17,1.8842445e-16,1.8842445e-16,-1.110913e-09,-1.110913e-09,2.2899018e-16,2.2899018e-16,4.0608204e-10,4.0608204e-10,2.2322167e-15,2.2322167e-15,0.00024611275,0.00024611275,1.666255e-10,1.666255e-10,0.00024611275,0.00024611275,1.6662551e-10,1.6662551e-10,0.00024611291,0.00024611291,-1.1507493e-14,-1.1507493e-14,0.0002461118,0.0002461118,0.0002461118,0.0002461118,1.8667661e-13,1.8667661e-13,4.3211172e-17,4.3211172e-17,8.9570426e-12,8.9570426e-12,-8.7703951e-12,-8.7703951e-12,0.00024611293,0.00024611293,-1.1580475e-14,-1.1580475e-14,0.26339845,0.26339845,-7.2953704e-13,-7.2953704e-13,0.13169922,0.13169922,-3.6444038e-13,-3.6444038e-13,0.0002461118,0.0002461118,1.1109016e-09,1.1109016e-09,4.9222361e-05,4.9222361e-05,-2.4330563e-15,-2.4330563e-15,2.0719746e-14,2.0719746e-14,-2.0714648e-14,-2.0714648e-14,1.1885278e-19,1.1885278e-19,9.035141e-18,9.035141e-18,-1.5169995e-09,-1.5169995e-09,3.3183851e-16,3.3183851e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.7402309e-08,2.7402309e-08,1.2323602e-31,1.2323602e-31
0.00024611186,0.00024611186,-0.00024611186,-0.00024611186,1.1287249e-14,1.1287249e-14,1.1286731e-14,1.1286731e-14,-0.00024611186,-0.00024611186,-2.0907293e-08,-2.0907293e-08,-1.5830484e-10,-1.5830484e-10,-1.177631e-09,-1.177631e-09,-1.5830484e-10,-1.5830484e-10,0.00024611291,0.00024611291,-1.1500991e-14,-1.1500991e-14,5.3202834e-11,5.3202834e-11,5.3202834e-11,5.3202834e-11,-2.9694635e-17,-2.9694635e-17,-8.9706218e-10,-8.9706218e-10,-1.5830491e-10,-1.5830491e-10,-8.9706222e-10,-8.9706222e-10,-1.583051e-10,-1.583051e-10,3.6691946e-17,3.6691946e-17,1.8826485e-16,1.8826485e-16,-1.0553673e-09,-1.0553673e-09,2.2917783e-16,2.2917783e-16,3.8577768e-10,3.8577768e-10,2.2324044e-15,2.2324044e-15,0.00024611276,0.00024611276,1.5829363e-10,1.5829363e-10,0.00024611276,0.00024611276,1.5829364e-10,1.5829364e-10,0.00024611291,0.00024611291,-1.1541744e-14,-1.1541744e-14,0.00024611186,0.00024611186,0.00024611186,0.00024611186,1.7734278e-13,1.7734278e-13,4.3211147e-17,4.3211147e-17,8.5091907e-12,8.5091907e-12,-8.3318771e-12,-8.3318771e-12,0.00024611293,0.00024611293,-1.1614725e-14,-1.1614725e-14,0.26339845,0.26339845,-7.3169562e-13,-7.3169562e-13,0.13169922,0.13169922,-3.6551903e-13,-3.6551903e-13,0.00024611186,0.00024611186,1.055356e-09,1.055356e-09,4.9222372e-05,4.9222372e-05,-2.4398689e-15,-2.4398689e-15,2.0794654e-14,2.0794654e-14,-2.0789537e-14,-2.0789537e-14,1.1904026e-19,1.1904026e-19,9.035141e-18,9.035141e-18,-1.4411495e-09,-1.4411495e-09,3.3183851e-16,3.3183851e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.7128286e-08,2.7128286e-08,1.2323587e-31,1.2323587e-31
0.00024611191,0.00024611191,-0.00024611191,-0.00024611191,1.1319179e-14,1.1319179e-14,1.1321169e-14,1.1321169e-14,-0.00024611191,-0.00024611191,-2.0651115e-08,-2.0651115e-08,-1.5038959e-10,-1.5038959e-10,-1.1187495e-09,-1.1187495e-09,-1.5038959e-10,-1.5038959e-10,0.00024611291,0.00024611291,-1.1535242e-14,-1.1535242e-14,5.0542693e-11,5.0542693e-11,5.0542693e-11,5.0542693e-11,-2.9694672e-17,-2.9694672e-17,-8.5220909e-10,-8.5220909e-10,-1.5038966e-10,-1.5038966e-10,-8.5220913e-10,-8.5220913e-10,-1.5038985e-10,-1.5038985e-10,3.7039216e-17,3.7039216e-17,1.8810525e-16,1.8810525e-16,-1.002599e-09,-1.002599e-09,2.293655e-16,2.293655e-16,3.6648854e-10,3.6648854e-10,2.232592e-15,2.232592e-15,0.00024611276,0.00024611276,1.5037834e-10,1.5037834e-10,0.00024611276,0.00024611276,1.5037835e-10,1.5037835e-10,0.00024611291,0.00024611291,-1.1575995e-14,-1.1575995e-14,0.00024611191,0.00024611191,0.00024611191,0.00024611191,1.6847564e-13,1.6847564e-13,4.3211123e-17,4.3211123e-17,8.0837314e-12,8.0837314e-12,-7.9152849e-12,-7.9152849e-12,0.00024611293,0.00024611293,-1.1648976e-14,-1.1648976e-14,0.26339845,0.26339845,-7.3385421e-13,-7.3385421e-13,0.13169922,0.13169922,-3.6659768e-13,-3.6659768e-13,0.00024611191,0.00024611191,1.0025876e-09,1.0025876e-09,4.9222382e-05,4.9222382e-05,-2.4466815e-15,-2.4466815e-15,2.0869563e-14,2.0869563e-14,-2.0864428e-14,-2.0864428e-14,1.1922342e-19,1.1922342e-19,9.0351409e-18,9.0351409e-18,-1.3690921e-09,-1.3690921e-09,3.318385e-16,3.318385e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.6857003e-08,2.6857003e-08,1.2323572e-31,1.2323572e-31
0.00024611196,0.00024611196,-0.00024611196,-0.00024611196,1.1351109e-14,1.1351109e-14,1.1355608e-14,1.1355608e-14,-0.00024611196,-0.00024611196,-2.0399854e-08,-2.0399854e-08,-1.428701e-10,-1.428701e-10,-1.062812e-09,-1.062812e-09,-1.428701e-10,-1.428701e-10,0.00024611292,0.00024611292,-1.1569492e-14,-1.1569492e-14,4.8015558e-11,4.8015558e-11,4.8015559e-11,4.8015559e-11,-2.9694707e-17,-2.9694707e-17,-8.0959865e-10,-8.0959865e-10,-1.4287017e-10,-1.4287017e-10,-8.095987e-10,-8.095987e-10,-1.4287036e-10,-1.4287036e-10,3.7386512e-17,3.7386512e-17,1.8794563e-16,1.8794563e-16,-9.5246909e-10,-9.5246909e-10,2.2955318e-16,2.2955318e-16,3.4816385e-10,3.4816385e-10,2.2327797e-15,2.2327797e-15,0.00024611277,0.00024611277,1.4285882e-10,1.4285882e-10,0.00024611277,0.00024611277,1.4285883e-10,1.4285883e-10,0.00024611292,0.00024611292,-1.1610246e-14,-1.1610246e-14,0.00024611196,0.00024611196,0.00024611196,0.00024611196,1.6005186e-13,1.6005186e-13,4.32111e-17,4.32111e-17,7.6795451e-12,7.6795451e-12,-7.5195223e-12,-7.5195223e-12,0.00024611293,0.00024611293,-1.1683227e-14,-1.1683227e-14,0.26339845,0.26339845,-7.360128e-13,-7.360128e-13,0.13169922,0.13169922,-3.6767632e-13,-3.6767632e-13,0.00024611196,0.00024611196,9.5245766e-10,9.5245766e-10,4.9222393e-05,4.9222393e-05,-2.4534942e-15,-2.4534942e-15,2.0944473e-14,2.0944473e-14,-2.0939319e-14,-2.0939319e-14,1.1940237e-19,1.1940237e-19,9.0351409e-18,9.0351409e-18,-1.3006375e-09,-1.3006375e-09,3.3183849e-16,3.3183849e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.6588433e-08,2.6588433e-08,1.2323558e-31,1.2323558e-31
0.00024611201,0.00024611201,-0.00024611201,-0.00024611201,1.1382984e-14,1.1382984e-14,1.1390047e-14,1.1390047e-14,-0.00024611201,-0.00024611201,-2.0153343e-08,-2.0153343e-08,-1.3572658e-10,-1.3572658e-10,-1.0096714e-09,-1.0096714e-09,-1.3572658e-10,-1.3572658e-10,0.00024611292,0.00024611292,-1.1603743e-14,-1.1603743e-14,4.5614781e-11,4.5614781e-11,4.5614781e-11,4.5614781e-11,-2.9694742e-17,-2.9694742e-17,-7.6911874e-10,-7.6911874e-10,-1.3572666e-10,-1.3572666e-10,-7.6911878e-10,-7.6911878e-10,-1.3572685e-10,-1.3572685e-10,3.7733833e-17,3.7733833e-17,1.87786e-16,1.87786e-16,-9.0484566e-10,-9.0484566e-10,2.2974087e-16,2.2974087e-16,3.307554e-10,3.307554e-10,2.2329674e-15,2.2329674e-15,0.00024611278,0.00024611278,1.3571527e-10,1.3571527e-10,0.00024611278,0.00024611278,1.3571528e-10,1.3571528e-10,0.00024611292,0.00024611292,-1.1644496e-14,-1.1644496e-14,0.00024611201,0.00024611201,0.00024611201,0.00024611201,1.5204927e-13,1.5204927e-13,4.3211076e-17,4.3211076e-17,7.295568e-12,7.295568e-12,-7.1435479e-12,-7.1435479e-12,0.00024611293,0.00024611293,-1.1717478e-14,-1.1717478e-14,0.26339845,0.26339845,-7.3817139e-13,-7.3817139e-13,0.13169922,0.13169922,-3.6875497e-13,-3.6875497e-13,0.00024611201,0.00024611201,9.048342e-10,9.048342e-10,4.9222402e-05,4.9222402e-05,-2.4603068e-15,-2.4603068e-15,2.1019383e-14,2.1019383e-14,-2.1014211e-14,-2.1014211e-14,1.195772e-19,1.195772e-19,9.0351409e-18,9.0351409e-18,-1.2356056e-09,-1.2356056e-09,3.3183849e-16,3.3183849e-16,1.0579626e-17,1.0579626e-17,-1.8550869e-16,-1.8550869e-16,2.6322549e-08,2.6322549e-08,1.2323544e-31,1.2323544e-31
